,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
108,2016-05-01,9.321842887587957,8.810254000134655,9.680533519461385,9.321842887587957,9.321842887587957,-0.05492393735443517,-0.05492393735443517,-0.05492393735443517,-0.05492393735443517,-0.05492393735443517,-0.05492393735443517,0.0,0.0,0.0,9.266918950233523
109,2016-06-01,9.275763933193776,8.694740833549783,9.568602061474003,9.275763933193776,9.275763933193776,-0.13563254501354358,-0.13563254501354358,-0.13563254501354358,-0.13563254501354358,-0.13563254501354358,-0.13563254501354358,0.0,0.0,0.0,9.140131388180233
110,2016-07-01,9.231171396678196,8.983106529052247,9.880258730058888,9.231171396678196,9.231171396678196,0.2054416428278307,0.2054416428278307,0.2054416428278307,0.2054416428278307,0.2054416428278307,0.2054416428278307,0.0,0.0,0.0,9.436613039506026
111,2016-08-01,9.185092442901752,8.978321016597866,9.875900164438319,9.185092442901752,9.185092442901752,0.25707803375682436,0.25707803375682436,0.25707803375682436,0.25707803375682436,0.25707803375682436,0.25707803375682436,0.0,0.0,0.0,9.442170476658577
112,2016-09-01,9.139013489125308,8.527924002021818,9.405597492992994,9.139013489125308,9.139013489125308,-0.16719578921919884,-0.16719578921919884,-0.16719578921919884,-0.16719578921919884,-0.16719578921919884,-0.16719578921919884,0.0,0.0,0.0,8.97181769990611
113,2016-10-01,9.094420954160462,8.270714415512172,9.122163492639505,9.094420954160462,9.094420954160462,-0.4034455105640647,-0.4034455105640647,-0.4034455105640647,-0.4034455105640647,-0.4034455105640647,-0.4034455105640647,0.0,0.0,0.0,8.690975443596397
114,2016-11-01,9.04834200118039,8.211516625515058,9.104097169379015,9.04834200118039,9.04834200118039,-0.40141701993571755,-0.40141701993571755,-0.40141701993571755,-0.40141701993571755,-0.40141701993571755,-0.40141701993571755,0.0,0.0,0.0,8.646924981244673
115,2016-12-01,9.003749466038386,8.235927735472561,9.100118086505494,9.003749466038386,9.003749466038386,-0.3245505611078067,-0.3245505611078067,-0.3245505611078067,-0.3245505611078067,-0.3245505611078067,-0.3245505611078067,0.0,0.0,0.0,8.67919890493058
116,2017-01-01,8.957670513058313,9.051048974895147,9.95465160880996,8.957670513058313,8.957670513058313,0.5321251070057578,0.5321251070057578,0.5321251070057578,0.5321251070057578,0.5321251070057578,0.5321251070057578,0.0,0.0,0.0,9.48979562006407
117,2017-02-01,8.911591560078241,9.17207603056536,10.083957800635455,8.911591560078241,8.911591560078241,0.72267452987141,0.72267452987141,0.72267452987141,0.72267452987141,0.72267452987141,0.72267452987141,0.0,0.0,0.0,9.634266089949652
118,2017-03-01,8.869971860612369,8.772805919381518,9.696077379706026,8.869971860612369,8.869971860612369,0.38316690071760334,0.38316690071760334,0.38316690071760334,0.38316690071760334,0.38316690071760334,0.38316690071760334,0.0,0.0,0.0,9.253138761329971
119,2017-04-01,8.823892907632297,8.7367126413646,9.633740520160401,8.823892907632297,8.823892907632297,0.3528510675907966,0.3528510675907966,0.3528510675907966,0.3528510675907966,0.3528510675907966,0.3528510675907966,0.0,0.0,0.0,9.176743975223093
120,2017-05-01,8.779300372490292,8.350229492752447,9.238946445124018,8.779300372490292,8.779300372490292,0.019843422607356095,0.019843422607356095,0.019843422607356095,0.019843422607356095,0.019843422607356095,0.019843422607356095,0.0,0.0,0.0,8.799143795097649
121,2017-06-01,8.733221419510219,8.135860094876701,9.042440377216376,8.733221419510219,8.733221419510219,-0.1387086984336823,-0.1387086984336823,-0.1387086984336823,-0.1387086984336823,-0.1387086984336823,-0.1387086984336823,0.0,0.0,0.0,8.594512721076537
122,2017-07-01,8.688628884368216,8.396156762934748,9.284291833506508,8.688628884368216,8.688628884368216,0.1685714779308226,0.1685714779308226,0.1685714779308226,0.1685714779308226,0.1685714779308226,0.1685714779308226,0.0,0.0,0.0,8.857200362299038
123,2017-08-01,8.642549931388142,8.447309686362765,9.303103963604604,8.642549931388142,8.642549931388142,0.2360538405503723,0.2360538405503723,0.2360538405503723,0.2360538405503723,0.2360538405503723,0.2360538405503723,0.0,0.0,0.0,8.878603771938515
124,2017-09-01,8.59647097840807,7.930470715156833,8.84557527597553,8.59647097840807,8.59647097840807,-0.19363781724537843,-0.19363781724537843,-0.19363781724537843,-0.19363781724537843,-0.19363781724537843,-0.19363781724537843,0.0,0.0,0.0,8.402833161162691
125,2017-10-01,8.551878443266066,7.754802032882533,8.654918489361988,8.551878443266066,8.551878443266066,-0.35975537290584103,-0.35975537290584103,-0.35975537290584103,-0.35975537290584103,-0.35975537290584103,-0.35975537290584103,0.0,0.0,0.0,8.192123070360225
126,2017-11-01,8.505799490285993,7.636841769778151,8.574943978400286,8.505799490285993,8.505799490285993,-0.3897893700883731,-0.3897893700883731,-0.3897893700883731,-0.3897893700883731,-0.3897893700883731,-0.3897893700883731,0.0,0.0,0.0,8.11601012019762
127,2017-12-01,8.46120695514399,7.729895723752473,8.59203587556688,8.46120695514399,8.46120695514399,-0.29491470963940575,-0.29491470963940575,-0.29491470963940575,-0.29491470963940575,-0.29491470963940575,-0.29491470963940575,0.0,0.0,0.0,8.166292245504584
128,2018-01-01,8.415128002163916,8.50295374633289,9.368517408673405,8.415128002163916,8.415128002163916,0.5333640361283941,0.5333640361283941,0.5333640361283941,0.5333640361283941,0.5333640361283941,0.5333640361283941,0.0,0.0,0.0,8.94849203829231
129,2018-02-01,8.369049049183843,8.571167669278681,9.404776056419125,8.369049049183843,8.369049049183843,0.6094243406882733,0.6094243406882733,0.6094243406882733,0.6094243406882733,0.6094243406882733,0.6094243406882733,0.0,0.0,0.0,8.978473389872116
130,2018-03-01,8.327429349717974,8.325891573719764,9.219121651563484,8.327429349717974,8.327429349717974,0.4599161195496301,0.4599161195496301,0.4599161195496301,0.4599161195496301,0.4599161195496301,0.4599161195496301,0.0,0.0,0.0,8.787345469267605
131,2018-04-01,8.281350396737901,8.175385915992917,9.049795428143785,8.281350396737901,8.281350396737901,0.3215927869370614,0.3215927869370614,0.3215927869370614,0.3215927869370614,0.3215927869370614,0.3215927869370614,0.0,0.0,0.0,8.602943183674963
132,2018-05-01,8.236757861595896,7.871244005924854,8.782549061363731,8.236757861595896,8.236757861595896,0.09454228919540539,0.09454228919540539,0.09454228919540539,0.09454228919540539,0.09454228919540539,0.09454228919540539,0.0,0.0,0.0,8.331300150791302
133,2018-06-01,8.190678908615824,7.584918650260589,8.508881827598044,8.190678908615824,8.190678908615824,-0.1433944061885418,-0.1433944061885418,-0.1433944061885418,-0.1433944061885418,-0.1433944061885418,-0.1433944061885418,0.0,0.0,0.0,8.047284502427283
134,2018-07-01,8.146086373473816,7.832842256337259,8.716059118939553,8.146086373473816,8.146086373473816,0.1310269737097009,0.1310269737097009,0.1310269737097009,0.1310269737097009,0.1310269737097009,0.1310269737097009,0.0,0.0,0.0,8.277113347183517
135,2018-08-01,8.100007420493744,7.874214539840373,8.768962845124095,8.100007420493744,8.100007420493744,0.21525172414440757,0.21525172414440757,0.21525172414440757,0.21525172414440757,0.21525172414440757,0.21525172414440757,0.0,0.0,0.0,8.315259144638151
136,2018-09-01,8.053928467513673,7.3981582890329465,8.252936323652,8.053928467513673,8.053928467513673,-0.21880798217886296,-0.21880798217886296,-0.21880798217886296,-0.21880798217886296,-0.21880798217886296,-0.21880798217886296,0.0,0.0,0.0,7.83512048533481
137,2018-10-01,8.009335932371668,7.2335969759053,8.18757509672845,8.009335932371668,8.009335932371668,-0.3151887269393508,-0.3151887269393508,-0.3151887269393508,-0.3151887269393508,-0.3151887269393508,-0.3151887269393508,0.0,0.0,0.0,7.6941472054323174
138,2018-11-01,7.963256979391597,7.153282252964818,8.049619892940601,7.963256979391597,7.963256979391597,-0.3782468329925866,-0.3782468329925866,-0.3782468329925866,-0.3782468329925866,-0.3782468329925866,-0.3782468329925866,0.0,0.0,0.0,7.58501014639901
139,2018-12-01,7.91866444424959,7.208777028225743,8.099890769799286,7.91866444424959,7.91866444424959,-0.26603432849156466,-0.26603432849156466,-0.26603432849156466,-0.26603432849156466,-0.26603432849156466,-0.26603432849156466,0.0,0.0,0.0,7.652630115758025
140,2019-01-01,7.872585491269518,7.895042420648643,8.843638852955769,7.872585491269518,7.872585491269518,0.5324190067903019,0.5324190067903019,0.5324190067903019,0.5324190067903019,0.5324190067903019,0.5324190067903019,0.0,0.0,0.0,8.40500449805982
141,2019-02-01,7.826506538289447,7.888875705137931,8.750091178123556,7.826506538289447,7.826506538289447,0.49653708848033157,0.49653708848033157,0.49653708848033157,0.49653708848033157,0.49653708848033157,0.49653708848033157,0.0,0.0,0.0,8.32304362676978
142,2019-03-01,7.784886838823574,7.882382495666706,8.789166288538787,7.784886838823574,7.784886838823574,0.5379492188661109,0.5379492188661109,0.5379492188661109,0.5379492188661109,0.5379492188661109,0.5379492188661109,0.0,0.0,0.0,8.322836057689685
143,2019-04-01,7.738807885843502,7.58029347252735,8.494890347938435,7.738146117219525,7.739431683122793,0.2907092789153044,0.2907092789153044,0.2907092789153044,0.2907092789153044,0.2907092789153044,0.2907092789153044,0.0,0.0,0.0,8.029517164758806
144,2019-05-01,7.694215350701498,7.413201417602725,8.320074941866817,7.691389985875208,7.697217501246853,0.16909314145530777,0.16909314145530777,0.16909314145530777,0.16909314145530777,0.16909314145530777,0.16909314145530777,0.0,0.0,0.0,7.863308492156806
145,2019-06-01,7.648136397721425,7.062899356241045,7.965069340049607,7.641950755154202,7.653915084116505,-0.1496967550359423,-0.1496967550359423,-0.1496967550359423,-0.1496967550359423,-0.1496967550359423,-0.1496967550359423,0.0,0.0,0.0,7.498439642685482
