,ags5,time_stamp,value
755,01051,2012-04-30,5326
756,01051,2012-05-31,5080
757,01051,2012-06-30,5012
758,01051,2012-07-31,5245
759,01051,2012-08-31,5122
760,01051,2012-09-30,4717
761,01051,2012-10-31,4471
762,01051,2012-11-30,4669
763,01051,2012-12-31,5020
764,01051,2013-01-31,5770
765,01051,2013-02-28,5826
766,01051,2013-03-31,5596
767,01051,2013-04-30,5144
768,01051,2013-05-31,4723
769,01051,2013-06-30,4644
770,01051,2013-07-31,4724
771,01051,2013-08-31,4548
772,01051,2013-09-30,4506
773,01051,2013-10-31,4499
774,01051,2013-11-30,4820
775,01051,2013-12-31,5237
776,01051,2014-01-31,5821
777,01051,2014-02-28,5749
778,01051,2014-03-31,5471
779,01051,2014-04-30,4919
780,01051,2014-05-31,4620
781,01051,2014-06-30,4546
782,01051,2014-07-31,4587
783,01051,2014-08-31,4649
784,01051,2014-09-30,4409
785,01051,2014-10-31,4290
786,01051,2014-11-30,4562
787,01051,2014-12-31,4950
788,01051,2015-01-31,5642
789,01051,2015-02-28,5599
790,01051,2015-03-31,5223
791,01051,2015-04-30,4748
792,01051,2015-05-31,4511
793,01051,2015-06-30,4477
794,01051,2015-07-31,4664
795,01051,2015-08-31,4861
796,01051,2015-09-30,4568
797,01051,2015-10-31,4474
798,01051,2015-11-30,4798
799,01051,2015-12-31,5118
800,01051,2016-01-31,5674
801,01051,2016-02-29,5636
802,01051,2016-03-31,5348
803,01051,2016-04-30,4916
804,01051,2016-05-31,4673
805,01051,2016-06-30,4462
806,01051,2016-07-31,4489
807,01051,2016-08-31,4653
808,01051,2016-09-30,4498
809,01051,2016-10-31,4324
810,01051,2016-11-30,4452
811,01051,2016-12-31,4741
812,01051,2017-01-31,5205
813,01051,2017-02-28,5277
814,01051,2017-03-31,4991
815,01051,2017-04-30,4473
816,01051,2017-05-31,4225
817,01051,2017-06-30,4288
818,01051,2017-07-31,4449
819,01051,2017-08-31,4609
820,01051,2017-09-30,4450
821,01051,2017-10-31,4333
822,01051,2017-11-30,4490
823,01051,2017-12-31,4752
824,01051,2018-01-31,5268
825,01051,2018-02-28,5188
826,01051,2018-03-31,4999
827,01051,2018-04-30,4605
828,01051,2018-05-31,4237
829,01051,2018-06-30,4067
830,01051,2018-07-31,4065
831,01051,2018-08-31,4053
832,01051,2018-09-30,3794
833,01051,2018-10-31,3706
834,01051,2018-11-30,3763
835,01051,2018-12-31,3996
836,01051,2019-01-31,4430
837,01051,2019-02-28,4364
838,01051,2019-03-31,4171
839,01051,2019-04-30,3783
840,01051,2019-05-31,3594
841,01051,2019-06-30,3514
842,01051,2019-07-31,3600
843,01051,2019-08-31,3689
844,01051,2019-09-30,3553
845,01051,2019-10-31,3545
846,01051,2019-11-30,3662
847,01051,2019-12-31,3874
848,01051,2020-01-31,4278
849,01051,2020-02-29,4180
850,01051,2020-03-31,4012
851,01051,2020-04-30,4412
852,01051,2020-05-31,4609
853,01051,2020-06-30,4490
854,01051,2020-07-31,4416
855,01051,2020-08-31,4329
856,01051,2020-09-30,4048
857,01051,2020-10-31,3978
858,01051,2020-11-30,4052
859,01051,2020-12-31,4331
860,01051,2021-01-31,4741
861,01051,2021-02-28,4828
862,01051,2021-03-31,4646
863,01051,2021-04-30,4482
864,01051,2021-05-31,4277
865,01053,2007-01-31,7601
866,01053,2007-02-28,7668
867,01053,2007-03-31,7449
868,01053,2007-04-30,7180
869,01053,2007-05-31,6892
870,01053,2007-06-30,6580
871,01053,2007-07-31,6717
872,01053,2007-08-31,6795
873,01053,2007-09-30,6408
874,01053,2007-10-31,6233
875,01053,2007-11-30,6198
876,01053,2007-12-31,6224
877,01053,2008-01-31,6664
878,01053,2008-02-29,6559
879,01053,2008-03-31,6392
880,01053,2008-04-30,6268
881,01053,2008-05-31,6257
882,01053,2008-06-30,6038
883,01053,2008-07-31,6116
884,01053,2008-08-31,6212
