,ags5,time_stamp,value
641,01004,2014-09-30,26720
642,01004,2014-10-31,26763
643,01004,2014-11-30,26730
644,01004,2014-12-31,26515
645,01004,2015-01-31,26464
646,01004,2015-02-28,26531
647,01004,2015-03-31,26721
648,01004,2015-04-30,26849
649,01004,2015-05-31,26915
650,01004,2015-06-30,26992
651,01004,2015-07-31,26962
652,01004,2015-08-31,27287
653,01004,2015-09-30,27628
654,01004,2015-10-31,27789
655,01004,2015-11-30,27817
656,01004,2015-12-31,27552
657,01004,2016-01-31,27324
658,01004,2016-02-29,27339
659,01004,2016-03-31,27485
660,01004,2016-04-30,27461
661,01004,2016-05-31,27715
662,01004,2016-06-30,27748
663,01004,2016-07-31,27773
664,01004,2016-08-31,28134
665,01004,2016-09-30,28408
666,01004,2016-10-31,28552
667,01004,2016-11-30,28604
668,01004,2016-12-31,28348
669,01004,2017-01-31,28062
670,01004,2017-02-28,28119
671,01004,2017-03-31,28218
672,01004,2017-04-30,28310
673,01004,2017-05-31,28470
674,01004,2017-06-30,28506
675,01004,2017-07-31,28486
676,01004,2017-08-31,28907
677,01004,2017-09-30,29181
678,01004,2017-10-31,29302
679,01004,2017-11-30,29409
680,01004,2017-12-31,29109
681,01004,2018-01-31,28962
682,01004,2018-02-28,29014
683,01004,2018-03-31,29106
684,01004,2018-04-30,29191
685,01004,2018-05-31,29297
686,01004,2018-06-30,29261
687,01004,2018-07-31,29357
688,01004,2018-08-31,29690
689,01004,2018-09-30,29970
690,01004,2018-10-31,30110
691,01004,2018-11-30,30149
692,01004,2018-12-31,29936
693,01004,2019-01-31,29763
694,01004,2019-02-28,29742
695,01004,2019-03-31,29871
696,01004,2019-04-30,29930
697,01004,2019-05-31,30062
698,01004,2019-06-30,30015
699,01004,2019-07-31,29993
700,01004,2019-08-31,30386
701,01004,2019-09-30,30648
702,01004,2019-10-31,30770
703,01004,2019-11-30,30754
704,01004,2019-12-31,30571
705,01004,2020-01-31,30372
706,01004,2020-02-29,30353
707,01004,2020-03-31,30391
708,01004,2020-04-30,30112
709,01004,2020-05-31,30019
710,01004,2020-06-30,30005
711,01004,2020-07-31,29923
712,01004,2020-08-31,30312
713,01004,2020-09-30,30619
714,01004,2020-10-31,30676
715,01004,2020-11-30,30692
716,01051,2006-01-31,36636
717,01051,2006-02-28,36685
718,01051,2006-03-31,37060
719,01051,2006-04-30,37731
720,01051,2006-05-31,38140
721,01051,2006-06-30,38255
722,01051,2006-07-31,38174
723,01051,2006-08-31,38648
724,01051,2006-09-30,39076
725,01051,2006-10-31,39227
726,01051,2006-11-30,38670
727,01051,2006-12-31,37999
728,01051,2007-01-31,37555
729,01051,2007-02-28,37556
730,01051,2007-03-31,37929
731,01051,2007-04-30,38465
732,01051,2007-05-31,38630
733,01051,2007-06-30,38654
734,01051,2007-07-31,38654
735,01051,2007-08-31,39197
736,01051,2007-09-30,39654
737,01051,2007-10-31,39780
738,01051,2007-11-30,39286
739,01051,2007-12-31,38643
740,01051,2008-01-31,38267
741,01051,2008-02-29,38364
742,01051,2008-03-31,38857
743,01051,2008-04-30,39190
744,01051,2008-05-31,39414
745,01051,2008-06-30,39429
746,01051,2008-07-31,39315
747,01051,2008-08-31,39871
748,01051,2008-09-30,40339
749,01051,2008-10-31,40485
750,01051,2008-11-30,39946
751,01051,2008-12-31,39380
752,01051,2009-01-31,38560
753,01051,2009-02-28,38522
754,01051,2009-03-31,38850
755,01051,2009-04-30,39266
756,01051,2009-05-31,39488
757,01051,2009-06-30,39566
758,01051,2009-07-31,39472
759,01051,2009-08-31,40157
760,01051,2009-09-30,40873
761,01051,2009-10-31,40794
762,01051,2009-11-30,40353
763,01051,2009-12-31,39789
764,01051,2010-01-31,39324
765,01051,2010-02-28,39262
766,01051,2010-03-31,39841
767,01051,2010-04-30,40388
768,01051,2010-05-31,40601
769,01051,2010-06-30,40581
770,01051,2010-07-31,40589
771,01051,2010-08-31,41152
772,01051,2010-09-30,41685
773,01051,2010-10-31,41802
774,01051,2010-11-30,41270
775,01051,2010-12-31,40580
776,01051,2011-01-31,40162
777,01051,2011-02-28,40191
778,01051,2011-03-31,40654
779,01051,2011-04-30,41162
780,01051,2011-05-31,41479
781,01051,2011-06-30,41490
782,01051,2011-07-31,41558
783,01051,2011-08-31,42178
784,01051,2011-09-30,42710
785,01051,2011-10-31,42794
786,01051,2011-11-30,42122
787,01051,2011-12-31,41428
788,01051,2012-01-31,41025
789,01051,2012-02-29,41025
790,01051,2012-03-31,41481
791,01051,2012-04-30,41997
792,01051,2012-05-31,42176
793,01051,2012-06-30,42108
794,01051,2012-07-31,42200
795,01051,2012-08-31,42817
796,01051,2012-09-30,43259
797,01051,2012-10-31,43494
798,01051,2012-11-30,42843
799,01051,2012-12-31,42131
800,01051,2013-01-31,41782
801,01051,2013-02-28,41812
802,01051,2013-03-31,42208
803,01051,2013-04-30,42688
804,01051,2013-05-31,42865
805,01051,2013-06-30,42844
806,01051,2013-07-31,42837
807,01051,2013-08-31,43571
808,01051,2013-09-30,44050
809,01051,2013-10-31,44172
810,01051,2013-11-30,43319
811,01051,2013-12-31,42673
812,01051,2014-01-31,42220
813,01051,2014-02-28,42289
814,01051,2014-03-31,42795
815,01051,2014-04-30,43345
816,01051,2014-05-31,43442
817,01051,2014-06-30,43459
818,01051,2014-07-31,43541
819,01051,2014-08-31,44141
820,01051,2014-09-30,44631
821,01051,2014-10-31,44631
822,01051,2014-11-30,43941
823,01051,2014-12-31,43170
824,01051,2015-01-31,42932
825,01051,2015-02-28,43105
826,01051,2015-03-31,43657
827,01051,2015-04-30,44176
828,01051,2015-05-31,44234
829,01051,2015-06-30,44315
830,01051,2015-07-31,44292
831,01051,2015-08-31,44965
832,01051,2015-09-30,45575
833,01051,2015-10-31,45683
834,01051,2015-11-30,44962
835,01051,2015-12-31,44379
836,01051,2016-01-31,44066
837,01051,2016-02-29,44328
838,01051,2016-03-31,44858
839,01051,2016-04-30,45143
840,01051,2016-05-31,45265
841,01051,2016-06-30,45368
842,01051,2016-07-31,45318
843,01051,2016-08-31,46098
844,01051,2016-09-30,46724
845,01051,2016-10-31,46772
846,01051,2016-11-30,46118
847,01051,2016-12-31,45506
848,01051,2017-01-31,45243
849,01051,2017-02-28,45436
850,01051,2017-03-31,45830
851,01051,2017-04-30,46257
852,01051,2017-05-31,46491
853,01051,2017-06-30,46641
854,01051,2017-07-31,46628
855,01051,2017-08-31,47275
856,01051,2017-09-30,47894
857,01051,2017-10-31,47891
858,01051,2017-11-30,47302
859,01051,2017-12-31,46617
860,01051,2018-01-31,46409
861,01051,2018-02-28,46460
862,01051,2018-03-31,46885
863,01051,2018-04-30,47315
864,01051,2018-05-31,47375
865,01051,2018-06-30,47404
866,01051,2018-07-31,47604
867,01051,2018-08-31,48296
868,01051,2018-09-30,48748
869,01051,2018-10-31,48872
870,01051,2018-11-30,48320
871,01051,2018-12-31,47741
872,01051,2019-01-31,47557
873,01051,2019-02-28,47693
874,01051,2019-03-31,48054
875,01051,2019-04-30,48504
876,01051,2019-05-31,48635
877,01051,2019-06-30,48664
878,01051,2019-07-31,48768
879,01051,2019-08-31,49411
880,01051,2019-09-30,49957
881,01051,2019-10-31,50057
882,01051,2019-11-30,49516
883,01051,2019-12-31,48871
884,01051,2020-01-31,48614
885,01051,2020-02-29,48622
886,01051,2020-03-31,48768
887,01051,2020-04-30,48564
888,01051,2020-05-31,48652
889,01051,2020-06-30,48885
890,01051,2020-07-31,48958
891,01051,2020-08-31,49527
892,01051,2020-09-30,50101
893,01051,2020-10-31,50151
894,01051,2020-11-30,49641
895,01053,2006-01-31,58303
896,01053,2006-02-28,58370
897,01053,2006-03-31,58545
898,01053,2006-04-30,58886
899,01053,2006-05-31,59270
900,01053,2006-06-30,59278
901,01053,2006-07-31,59149
902,01053,2006-08-31,59829
903,01053,2006-09-30,60285
904,01053,2006-10-31,60390
905,01053,2006-11-30,60381
906,01053,2006-12-31,59951
907,01053,2007-01-31,59693
908,01053,2007-02-28,59764
909,01053,2007-03-31,59962
910,01053,2007-04-30,60165
911,01053,2007-05-31,60430
912,01053,2007-06-30,60461
913,01053,2007-07-31,60347
914,01053,2007-08-31,61113
915,01053,2007-09-30,61632
916,01053,2007-10-31,61862
917,01053,2007-11-30,61825
918,01053,2007-12-31,61405
919,01053,2008-01-31,61221
920,01053,2008-02-29,61302
921,01053,2008-03-31,61522
922,01053,2008-04-30,61679
923,01053,2008-05-31,61765
924,01053,2008-06-30,61887
925,01053,2008-07-31,61826
926,01053,2008-08-31,62560
927,01053,2008-09-30,63120
928,01053,2008-10-31,63382
