,ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
4458,07,07312,2019-07-01,,,,,,,1558.0,6610.0,4949.0,10666.0,1139.0,9.0
4459,07,07312,2019-08-01,,,,,,,1551.0,6483.0,4813.0,10582.0,1075.0,8.8
4460,07,07312,2019-09-01,,,55147.0,37586.0,,,1520.0,6357.0,4578.0,10474.0,1019.0,8.4
4461,07,07312,2019-10-01,,,,,,,1404.0,6278.0,4442.0,10448.0,988.0,8.1
4462,07,07312,2019-11-01,,,,,,,1432.0,6301.0,4473.0,10385.0,1022.0,8.2
4463,07,07312,2019-12-01,,,,,,,1476.0,6342.0,4508.0,10348.0,1044.0,8.2
4464,07,07312,2020-01-01,0.0,0.0,,,3.0,249.0,1448.0,6528.0,4826.0,,1158.0,8.8
4465,07,07312,2020-02-01,3.0,124.0,,,4.0,151.0,1469.0,6559.0,4796.0,10350.0,1201.0,8.8
4466,07,07312,2020-03-01,528.0,9214.0,54285.0,37115.0,570.0,4328.0,1465.0,6572.0,4757.0,10541.0,1202.0,8.7
4467,07,07312,2020-04-01,694.0,12094.0,,,951.0,9967.0,1450.0,6864.0,5426.0,10898.0,1346.0,9.9
4468,07,07312,2020-05-01,76.0,676.0,,,800.0,9184.0,1411.0,7094.0,5654.0,11077.0,1435.0,10.3
4469,07,07312,2020-06-01,25.0,522.0,53449.0,36417.0,611.0,7639.0,1405.0,7084.0,5648.0,11080.0,1459.0,10.3
4470,07,07312,2020-07-01,3.0,5.0,,,460.0,5862.0,1396.0,7124.0,5577.0,11011.0,1583.0,10.1
4471,07,07312,2020-08-01,9.0,48.0,,,414.0,4069.0,1505.0,7042.0,5540.0,10793.0,1603.0,10.1
4472,07,07312,2020-09-01,5.0,9.0,54285.0,37021.0,349.0,3179.0,1396.0,6885.0,5275.0,10599.0,1481.0,9.6
4473,07,07312,2020-10-01,5.0,58.0,,,304.0,2673.0,1418.0,6696.0,5062.0,10360.0,1443.0,9.2
4474,07,07312,2020-11-01,107.0,2023.0,,,,,1382.0,6575.0,4889.0,10206.0,1407.0,8.9
4475,07,07312,2020-12-01,103.0,1437.0,,,,,1396.0,6415.0,4801.0,10274.0,1368.0,8.7
4476,07,07312,2021-01-01,162.0,2112.0,,,,,1349.0,,5222.0,10273.0,,9.5
4477,07,07312,2021-02-01,55.0,684.0,,,,,1392.0,,5324.0,10373.4254833,,9.7
4478,07,07312,2021-03-01,20.0,308.0,,,,,1393.0,,5253.0,10312.180484,,9.6
4479,07,07312,2021-04-01,9.0,219.0,,,,,1605.0,,5173.0,10397.4251457,,9.4
4480,07,07313,2019-01-01,,,,,,,799.0,1731.0,1309.0,2916.0,423.0,5.0
4481,07,07313,2019-02-01,,,,,,,810.0,1691.0,1239.0,2927.0,425.0,4.8
4482,07,07313,2019-03-01,,,23961.0,17467.0,,,814.0,1679.0,1192.0,2925.0,393.0,4.6
4483,07,07313,2019-04-01,,,,,,,840.0,1673.0,1185.0,2890.0,354.0,4.5
4484,07,07313,2019-05-01,,,,,,,839.0,1643.0,1172.0,2857.0,337.0,4.5
4485,07,07313,2019-06-01,,,23807.0,17523.0,,,814.0,1642.0,1159.0,2892.0,331.0,4.4
4486,07,07313,2019-07-01,,,,,,,807.0,1663.0,1223.0,2861.0,359.0,4.7
4487,07,07313,2019-08-01,,,,,,,795.0,1672.0,1254.0,2853.0,364.0,4.8
4488,07,07313,2019-09-01,,,24493.0,17845.0,,,776.0,1656.0,1201.0,2852.0,353.0,4.6
4489,07,07313,2019-10-01,,,,,,,766.0,1672.0,1228.0,2846.0,354.0,4.7
4490,07,07313,2019-11-01,,,,,,,737.0,1665.0,1210.0,2850.0,361.0,4.6
4491,07,07313,2019-12-01,,,,,,,680.0,1722.0,1273.0,2864.0,392.0,4.8
4492,07,07313,2020-01-01,0.0,0.0,,,0.0,0.0,706.0,1849.0,1405.0,,465.0,5.3
4493,07,07313,2020-02-01,0.0,0.0,,,0.0,0.0,663.0,1862.0,1416.0,2888.0,465.0,5.4
4494,07,07313,2020-03-01,69.0,1649.0,24054.0,17698.0,292.0,1837.0,684.0,1849.0,1379.0,2924.0,470.0,5.2
4495,07,07313,2020-04-01,528.0,5890.0,,,472.0,3818.0,662.0,1971.0,1554.0,3040.0,547.0,5.9
4496,07,07313,2020-05-01,57.0,1143.0,,,403.0,3860.0,624.0,2056.0,1664.0,3124.0,598.0,6.3
4497,07,07313,2020-06-01,14.0,388.0,23686.0,17563.0,272.0,2745.0,606.0,2046.0,1667.0,3153.0,600.0,6.3
4498,07,07313,2020-07-01,8.0,110.0,,,215.0,2004.0,617.0,2075.0,1690.0,3163.0,642.0,6.4
4499,07,07313,2020-08-01,6.0,160.0,,,180.0,1220.0,622.0,2107.0,1718.0,3166.0,661.0,6.5
4500,07,07313,2020-09-01,3.0,6.0,24361.0,17850.0,141.0,879.0,684.0,2041.0,1630.0,3133.0,608.0,6.2
4501,07,07313,2020-10-01,6.0,288.0,,,124.0,809.0,737.0,2003.0,1579.0,3092.0,573.0,6.0
4502,07,07313,2020-11-01,83.0,706.0,,,,,721.0,1960.0,1512.0,3060.0,557.0,5.7
4503,07,07313,2020-12-01,64.0,320.0,,,,,700.0,1948.0,1505.0,3070.0,575.0,5.7
4504,07,07313,2021-01-01,55.0,786.0,,,,,678.0,,1593.0,3096.0,,6.0
4505,07,07313,2021-02-01,23.0,251.0,,,,,664.0,,1634.0,3157.6401627,,6.2
4506,07,07313,2021-03-01,5.0,9.0,,,,,689.0,,1562.0,3196.0139241,,5.9
4507,07,07313,2021-04-01,0.0,0.0,,,,,687.0,,1548.0,3170.8672379,,5.8
4508,07,07314,2019-01-01,,,,,,,2449.0,9952.0,7076.0,20301.0,1937.0,7.8
4509,07,07314,2019-02-01,,,,,,,2606.0,10113.0,7079.0,20401.0,1947.0,7.8
4510,07,07314,2019-03-01,,,104896.0,67858.0,,,2380.0,10154.0,7127.0,20431.0,1920.0,7.9
4511,07,07314,2019-04-01,,,,,,,2273.0,10209.0,7155.0,20351.0,1851.0,7.9
4512,07,07314,2019-05-01,,,,,,,2527.0,10448.0,7537.0,20276.0,1824.0,8.2
4513,07,07314,2019-06-01,,,104883.0,67758.0,,,2712.0,10575.0,7717.0,20197.0,1887.0,8.4
4514,07,07314,2019-07-01,,,,,,,2678.0,10696.0,7776.0,20000.0,1949.0,8.4
4515,07,07314,2019-08-01,,,,,,,2664.0,10654.0,7707.0,19730.0,1864.0,8.4
4516,07,07314,2019-09-01,,,106588.0,69171.0,,,2468.0,10418.0,7505.0,19749.0,1818.0,8.2
4517,07,07314,2019-10-01,,,,,,,2167.0,10537.0,7528.0,19791.0,1820.0,8.2
4518,07,07314,2019-11-01,,,,,,,1782.0,10527.0,7426.0,19762.0,1847.0,8.1
4519,07,07314,2019-12-01,,,,,,,1647.0,10798.0,7744.0,19716.0,1980.0,8.4
4520,07,07314,2020-01-01,0.0,0.0,,,0.0,0.0,1501.0,11110.0,8158.0,,2163.0,8.9
4521,07,07314,2020-02-01,0.0,0.0,,,0.0,0.0,1274.0,11247.0,8165.0,19892.0,2194.0,8.9
4522,07,07314,2020-03-01,143.0,1766.0,105349.0,68728.0,508.0,3244.0,1348.0,11171.0,8013.0,20179.0,2158.0,8.7
4523,07,07314,2020-04-01,1056.0,10647.0,,,936.0,6965.0,1229.0,11524.0,8776.0,20667.0,2347.0,9.5
4524,07,07314,2020-05-01,151.0,1702.0,,,834.0,6081.0,1142.0,11921.0,9327.0,20853.0,2506.0,9.9
4525,07,07314,2020-06-01,51.0,666.0,103274.0,67741.0,608.0,4881.0,1188.0,12243.0,9795.0,20961.0,2600.0,10.4
4526,07,07314,2020-07-01,19.0,277.0,,,486.0,4162.0,1257.0,12255.0,9714.0,20862.0,2753.0,10.4
4527,07,07314,2020-08-01,20.0,309.0,,,406.0,3330.0,1366.0,12350.0,9814.0,20668.0,2841.0,10.5
4528,07,07314,2020-09-01,17.0,422.0,104855.0,68641.0,338.0,2445.0,1436.0,12144.0,9531.0,20381.0,2735.0,10.2
4529,07,07314,2020-10-01,0.0,0.0,,,308.0,2076.0,1394.0,12044.0,9266.0,20228.0,2709.0,9.9
4530,07,07314,2020-11-01,112.0,612.0,,,,,1443.0,11875.0,9021.0,20240.0,2706.0,9.6
4531,07,07314,2020-12-01,128.0,763.0,,,,,1557.0,11858.0,8951.0,20261.0,2727.0,9.5
4532,07,07314,2021-01-01,86.0,733.0,,,,,1465.0,,9552.0,20226.0,,10.2
4533,07,07314,2021-02-01,54.0,424.0,,,,,1440.0,,9544.0,20492.5930202,,10.2
4534,07,07314,2021-03-01,19.0,66.0,,,,,1563.0,,9465.0,20518.1154499,,10.1
4535,07,07314,2021-04-01,16.0,54.0,,,,,1575.0,,9405.0,20405.3541846,,10.0
4536,07,07315,2019-01-01,,,,,,,2147.0,8933.0,6597.0,16134.0,1773.0,5.5
4537,07,07315,2019-02-01,,,,,,,2212.0,8982.0,6593.0,16298.0,1801.0,5.5
4538,07,07315,2019-03-01,,,114320.0,86573.0,,,2328.0,8950.0,6489.0,16285.0,1737.0,5.4
4539,07,07315,2019-04-01,,,,,,,2416.0,8945.0,6344.0,16211.0,1723.0,5.3
4540,07,07315,2019-05-01,,,,,,,2375.0,8869.0,6362.0,16164.0,1670.0,5.3
4541,07,07315,2019-06-01,,,114810.0,87270.0,,,2500.0,8748.0,6228.0,16038.0,1685.0,5.1
4542,07,07315,2019-07-01,,,,,,,2398.0,8807.0,6508.0,15968.0,1822.0,5.4
4543,07,07315,2019-08-01,,,,,,,2371.0,8708.0,6529.0,15809.0,1764.0,5.4
4544,07,07315,2019-09-01,,,116680.0,88553.0,,,2404.0,8742.0,6313.0,15828.0,1702.0,5.2
4545,07,07315,2019-10-01,,,,,,,2241.0,8645.0,6290.0,15796.0,1677.0,5.2
4546,07,07315,2019-11-01,,,,,,,2261.0,8573.0,6112.0,15699.0,1643.0,5.1
4547,07,07315,2019-12-01,,,,,,,2080.0,8534.0,6079.0,15553.0,1680.0,5.0
4548,07,07315,2020-01-01,0.0,0.0,,,6.0,133.0,2067.0,8827.0,6499.0,,1895.0,5.4
4549,07,07315,2020-02-01,0.0,0.0,,,6.0,124.0,1957.0,8833.0,6390.0,15522.0,1872.0,5.3
4550,07,07315,2020-03-01,128.0,1798.0,116386.0,88741.0,856.0,4444.0,1977.0,8707.0,6216.0,15720.0,1847.0,5.1
4551,07,07315,2020-04-01,1845.0,17382.0,,,1591.0,11595.0,1843.0,9336.0,7203.0,16244.0,2197.0,6.0
4552,07,07315,2020-05-01,174.0,3005.0,,,1418.0,11731.0,1631.0,9663.0,7684.0,16546.0,2441.0,6.2
4553,07,07315,2020-06-01,45.0,467.0,116057.0,87496.0,1118.0,9075.0,1542.0,9992.0,8085.0,16579.0,2599.0,6.5
4554,07,07315,2020-07-01,35.0,508.0,,,873.0,6343.0,1568.0,10231.0,8355.0,16529.0,2782.0,6.8
4555,07,07315,2020-08-01,20.0,261.0,,,769.0,4728.0,1669.0,10321.0,8434.0,16365.0,2848.0,6.8
4556,07,07315,2020-09-01,16.0,316.0,118154.0,88566.0,659.0,4104.0,1655.0,10060.0,8021.0,16161.0,2667.0,6.5
4557,07,07315,2020-10-01,18.0,388.0,,,641.0,4317.0,1709.0,9913.0,7809.0,15834.0,2597.0,6.3
4558,07,07315,2020-11-01,192.0,1146.0,,,,,1674.0,9709.0,7604.0,15567.0,2508.0,6.2
4559,07,07315,2020-12-01,182.0,1190.0,,,,,1695.0,9696.0,7580.0,15549.0,2525.0,6.1
4560,07,07315,2021-01-01,162.0,1951.0,,,,,1548.0,,7937.0,15627.0,,6.4
4561,07,07315,2021-02-01,103.0,1102.0,,,,,1699.0,,7814.0,15681.9276273,,6.3
4562,07,07315,2021-03-01,34.0,361.0,,,,,1819.0,,7692.0,15774.6933337,,6.2
4563,07,07315,2021-04-01,16.0,108.0,,,,,1878.0,,7549.0,15856.9342233,,6.1
4564,07,07316,2019-01-01,,,,,,,434.0,1987.0,1403.0,3669.0,474.0,4.8
4565,07,07316,2019-02-01,,,,,,,454.0,2036.0,1427.0,3652.0,508.0,4.9
4566,07,07316,2019-03-01,,,17643.0,20242.0,,,446.0,2000.0,1406.0,3676.0,455.0,4.8
4567,07,07316,2019-04-01,,,,,,,391.0,2033.0,1403.0,3658.0,446.0,4.8
4568,07,07316,2019-05-01,,,,,,,417.0,2087.0,1492.0,3655.0,450.0,5.1
4569,07,07316,2019-06-01,,,17557.0,20195.0,,,378.0,2101.0,1521.0,3641.0,468.0,5.2
4570,07,07316,2019-07-01,,,,,,,385.0,2151.0,1612.0,3596.0,504.0,5.5
4571,07,07316,2019-08-01,,,,,,,384.0,2165.0,1618.0,3561.0,514.0,5.6
4572,07,07316,2019-09-01,,,17900.0,20596.0,,,412.0,2130.0,1515.0,3529.0,476.0,5.2
4573,07,07316,2019-10-01,,,,,,,354.0,2057.0,1460.0,3507.0,458.0,5.0
4574,07,07316,2019-11-01,,,,,,,348.0,2044.0,1421.0,3502.0,459.0,4.9
4575,07,07316,2019-12-01,,,,,,,319.0,2090.0,1464.0,3503.0,496.0,5.0
4576,07,07316,2020-01-01,0.0,0.0,,,3.0,26.0,324.0,2230.0,1651.0,,570.0,5.7
4577,07,07316,2020-02-01,0.0,0.0,,,3.0,21.0,379.0,2219.0,1600.0,3545.0,573.0,5.5
4578,07,07316,2020-03-01,73.0,796.0,17502.0,20330.0,284.0,1261.0,374.0,2181.0,1553.0,3678.0,553.0,5.3
4579,07,07316,2020-04-01,524.0,3939.0,,,481.0,2585.0,307.0,2371.0,1842.0,3866.0,655.0,6.3
4580,07,07316,2020-05-01,44.0,495.0,,,417.0,2433.0,310.0,2478.0,1982.0,3961.0,708.0,6.8
4581,07,07316,2020-06-01,9.0,147.0,17273.0,20204.0,292.0,1506.0,283.0,2465.0,1970.0,3964.0,724.0,6.8
4582,07,07316,2020-07-01,13.0,107.0,,,214.0,1156.0,318.0,2505.0,2009.0,3923.0,777.0,6.9
4583,07,07316,2020-08-01,6.0,77.0,,,188.0,913.0,345.0,2476.0,1981.0,3854.0,774.0,6.8
4584,07,07316,2020-09-01,5.0,18.0,17602.0,20558.0,157.0,794.0,354.0,2449.0,1906.0,3755.0,726.0,6.5
4585,07,07316,2020-10-01,6.0,123.0,,,145.0,693.0,369.0,2325.0,1803.0,3673.0,686.0,6.2
4586,07,07316,2020-11-01,88.0,361.0,,,,,358.0,2306.0,1759.0,3675.0,679.0,6.0
4587,07,07316,2020-12-01,62.0,258.0,,,,,354.0,2299.0,1760.0,3745.0,671.0,6.0
4588,07,07316,2021-01-01,53.0,601.0,,,,,349.0,,1874.0,3784.0,,6.4
4589,07,07316,2021-02-01,31.0,160.0,,,,,334.0,,1882.0,3786.027988,,6.5
4590,07,07316,2021-03-01,9.0,25.0,,,,,347.0,,1858.0,3805.3145942,,6.4
4591,07,07316,2021-04-01,7.0,73.0,,,,,352.0,,1844.0,3791.1508831,,6.3
4592,07,07317,2019-01-01,,,,,,,474.0,3189.0,2442.0,5258.0,536.0,11.6
4593,07,07317,2019-02-01,,,,,,,482.0,3150.0,2394.0,5266.0,529.0,11.4
4594,07,07317,2019-03-01,,,20809.0,14282.0,,,503.0,3128.0,2315.0,5252.0,520.0,11.0
4595,07,07317,2019-04-01,,,,,,,490.0,3104.0,2286.0,5208.0,474.0,10.9
4596,07,07317,2019-05-01,,,,,,,468.0,3073.0,2245.0,5157.0,460.0,10.6
4597,07,07317,2019-06-01,,,20690.0,14293.0,,,466.0,3116.0,2278.0,5158.0,488.0,10.7
4598,07,07317,2019-07-01,,,,,,,466.0,3117.0,2313.0,5150.0,500.0,10.9
4599,07,07317,2019-08-01,,,,,,,481.0,3111.0,2297.0,5087.0,470.0,10.8
4600,07,07317,2019-09-01,,,20847.0,14657.0,,,519.0,3030.0,2210.0,5051.0,464.0,10.4
4601,07,07317,2019-10-01,,,,,,,505.0,2990.0,2170.0,5035.0,465.0,10.2
4602,07,07317,2019-11-01,,,,,,,518.0,2997.0,2149.0,5002.0,486.0,10.1
4603,07,07317,2019-12-01,,,,,,,535.0,3039.0,2211.0,4996.0,506.0,10.4
4604,07,07317,2020-01-01,3.0,18.0,,,0.0,0.0,578.0,3117.0,2343.0,,566.0,11.0
4605,07,07317,2020-02-01,0.0,0.0,,,3.0,26.0,581.0,3138.0,2339.0,4965.0,567.0,11.0
4606,07,07317,2020-03-01,260.0,3725.0,20577.0,14492.0,246.0,1612.0,565.0,3109.0,2254.0,5050.0,547.0,10.6
4607,07,07317,2020-04-01,304.0,5118.0,,,430.0,4902.0,461.0,3226.0,2471.0,5079.0,594.0,11.6
4608,07,07317,2020-05-01,36.0,466.0,,,375.0,4082.0,427.0,3324.0,2616.0,5158.0,637.0,12.4
4609,07,07317,2020-06-01,12.0,128.0,20373.0,14290.0,302.0,2992.0,432.0,3300.0,2589.0,5145.0,632.0,12.3
4610,07,07317,2020-07-01,0.0,0.0,,,242.0,2315.0,460.0,3320.0,2558.0,5109.0,672.0,12.2
4611,07,07317,2020-08-01,0.0,0.0,,,205.0,1671.0,479.0,3296.0,2594.0,5024.0,692.0,12.3
4612,07,07317,2020-09-01,5.0,27.0,20738.0,14575.0,187.0,1429.0,481.0,3188.0,2454.0,4915.0,628.0,11.7
4613,07,07317,2020-10-01,4.0,94.0,,,168.0,1352.0,487.0,3109.0,2411.0,4769.0,598.0,11.5
4614,07,07317,2020-11-01,48.0,364.0,,,,,466.0,3107.0,2359.0,4722.0,605.0,11.2
4615,07,07317,2020-12-01,27.0,409.0,,,,,468.0,3106.0,2377.0,4752.0,635.0,11.3
4616,07,07317,2021-01-01,62.0,554.0,,,,,464.0,,2522.0,4679.0,,12.0
4617,07,07317,2021-02-01,26.0,220.0,,,,,474.0,,2548.0,4780.2365632,,12.1
4618,07,07317,2021-03-01,12.0,194.0,,,,,512.0,,2507.0,4711.0564077,,11.9
4619,07,07317,2021-04-01,4.0,36.0,,,,,480.0,,2507.0,4707.79914,,11.9
4620,07,07318,2019-01-01,,,,,,,680.0,2128.0,1558.0,3470.0,483.0,5.7
4621,07,07318,2019-02-01,,,,,,,711.0,2169.0,1575.0,3462.0,487.0,5.8
4622,07,07318,2019-03-01,,,29422.0,19430.0,,,675.0,2160.0,1598.0,3425.0,508.0,5.8
4623,07,07318,2019-04-01,,,,,,,695.0,2170.0,1572.0,3408.0,485.0,5.7
4624,07,07318,2019-05-01,,,,,,,743.0,2136.0,1576.0,3395.0,483.0,5.7
4625,07,07318,2019-06-01,,,29309.0,19457.0,,,691.0,2162.0,1601.0,3383.0,489.0,5.8
4626,07,07318,2019-07-01,,,,,,,670.0,2162.0,1623.0,3394.0,492.0,5.9
4627,07,07318,2019-08-01,,,,,,,684.0,2187.0,1645.0,3358.0,492.0,6.0
4628,07,07318,2019-09-01,,,29281.0,19684.0,,,734.0,2145.0,1544.0,3291.0,486.0,5.6
4629,07,07318,2019-10-01,,,,,,,650.0,2102.0,1507.0,3289.0,469.0,5.5
4630,07,07318,2019-11-01,,,,,,,593.0,2141.0,1500.0,3317.0,482.0,5.4
4631,07,07318,2019-12-01,,,,,,,560.0,2142.0,1524.0,3305.0,507.0,5.5
4632,07,07318,2020-01-01,0.0,0.0,,,0.0,0.0,491.0,2204.0,1631.0,,588.0,5.9
4633,07,07318,2020-02-01,0.0,0.0,,,0.0,0.0,481.0,2197.0,1607.0,3284.0,586.0,5.8
4634,07,07318,2020-03-01,82.0,1814.0,29196.0,19495.0,264.0,1514.0,554.0,2149.0,1560.0,3350.0,547.0,5.7
4635,07,07318,2020-04-01,521.0,5472.0,,,474.0,3197.0,596.0,2284.0,1776.0,3414.0,611.0,6.4
4636,07,07318,2020-05-01,47.0,384.0,,,418.0,4286.0,520.0,2398.0,1895.0,3430.0,655.0,6.9
4637,07,07318,2020-06-01,10.0,784.0,29077.0,19213.0,304.0,3422.0,515.0,2444.0,1945.0,3442.0,703.0,7.1
4638,07,07318,2020-07-01,8.0,119.0,,,238.0,3218.0,539.0,2486.0,1996.0,3431.0,741.0,7.3
4639,07,07318,2020-08-01,7.0,23.0,,,197.0,2556.0,559.0,2458.0,1972.0,3358.0,775.0,7.2
4640,07,07318,2020-09-01,0.0,0.0,29574.0,19631.0,168.0,2285.0,570.0,2385.0,1878.0,3279.0,689.0,6.9
4641,07,07318,2020-10-01,0.0,0.0,,,159.0,1904.0,555.0,2347.0,1808.0,3243.0,683.0,6.6
4642,07,07318,2020-11-01,69.0,626.0,,,,,571.0,2342.0,1805.0,3227.0,695.0,6.6
4643,07,07318,2020-12-01,63.0,497.0,,,,,594.0,2314.0,1797.0,3203.0,710.0,6.6
4644,07,07318,2021-01-01,51.0,383.0,,,,,583.0,,1901.0,3209.0,,6.9
4645,07,07318,2021-02-01,23.0,109.0,,,,,521.0,,1888.0,3266.0179796,,6.9
4646,07,07318,2021-03-01,5.0,20.0,,,,,553.0,,1883.0,3283.8250942,,6.9
4647,07,07318,2021-04-01,5.0,12.0,,,,,635.0,,1881.0,3247.3961789,,6.9
4648,07,07319,2019-01-01,,,,,,,1149.0,4330.0,3079.0,7784.0,1043.0,6.7
4649,07,07319,2019-02-01,,,,,,,1204.0,4324.0,3020.0,7789.0,1056.0,6.6
4650,07,07319,2019-03-01,,,34125.0,33778.0,,,1250.0,4335.0,3053.0,7789.0,980.0,6.7
4651,07,07319,2019-04-01,,,,,,,1199.0,4313.0,3053.0,7766.0,921.0,6.7
4652,07,07319,2019-05-01,,,,,,,1216.0,4243.0,2974.0,7725.0,869.0,6.5
4653,07,07319,2019-06-01,,,34080.0,33865.0,,,1179.0,4285.0,3018.0,7745.0,921.0,6.5
4654,07,07319,2019-07-01,,,,,,,1313.0,4291.0,3086.0,7698.0,921.0,6.7
4655,07,07319,2019-08-01,,,,,,,1333.0,4275.0,3082.0,7586.0,907.0,6.7
4656,07,07319,2019-09-01,,,34729.0,34540.0,,,1245.0,4231.0,2970.0,7524.0,864.0,6.4
4657,07,07319,2019-10-01,,,,,,,1196.0,4194.0,3004.0,7537.0,857.0,6.5
4658,07,07319,2019-11-01,,,,,,,1227.0,4205.0,2951.0,7459.0,856.0,6.4
4659,07,07319,2019-12-01,,,,,,,1037.0,4255.0,3017.0,7488.0,898.0,6.5
4660,07,07319,2020-01-01,0.0,0.0,,,0.0,0.0,999.0,4495.0,3307.0,,1051.0,7.2
4661,07,07319,2020-02-01,0.0,0.0,,,0.0,0.0,941.0,4547.0,3261.0,7538.0,1091.0,7.1
4662,07,07319,2020-03-01,40.0,410.0,34273.0,34040.0,350.0,1683.0,972.0,4544.0,3261.0,7698.0,1089.0,7.1
4663,07,07319,2020-04-01,758.0,7095.0,,,620.0,4424.0,927.0,4836.0,3801.0,8008.0,1168.0,8.2
4664,07,07319,2020-05-01,59.0,955.0,,,537.0,4421.0,934.0,5038.0,4110.0,8065.0,1234.0,8.8
4665,07,07319,2020-06-01,25.0,276.0,33936.0,33618.0,406.0,3649.0,889.0,5048.0,4079.0,8091.0,1274.0,8.8
4666,07,07319,2020-07-01,13.0,277.0,,,314.0,1996.0,862.0,5103.0,4138.0,8039.0,1358.0,8.9
4667,07,07319,2020-08-01,8.0,14.0,,,254.0,1542.0,905.0,5129.0,4224.0,7930.0,1418.0,9.1
4668,07,07319,2020-09-01,8.0,34.0,35018.0,34196.0,219.0,1277.0,877.0,5039.0,4051.0,7845.0,1360.0,8.7
4669,07,07319,2020-10-01,3.0,25.0,,,191.0,1105.0,850.0,4946.0,3978.0,7701.0,1334.0,8.5
4670,07,07319,2020-11-01,78.0,447.0,,,,,876.0,4857.0,3828.0,7712.0,1335.0,8.2
4671,07,07319,2020-12-01,109.0,684.0,,,,,879.0,4819.0,3767.0,7655.0,1328.0,8.1
4672,07,07319,2021-01-01,78.0,565.0,,,,,875.0,,4138.0,7756.0,,8.9
4673,07,07319,2021-02-01,52.0,511.0,,,,,853.0,,4262.0,7917.8811827,,9.2
4674,07,07319,2021-03-01,12.0,87.0,,,,,884.0,,4149.0,7926.3753278,,8.9
4675,07,07319,2021-04-01,6.0,34.0,,,,,952.0,,4066.0,7918.1077366,,8.7
4676,07,07320,2019-01-01,,,,,,,395.0,1531.0,1154.0,2359.0,385.0,6.3
4677,07,07320,2019-02-01,,,,,,,377.0,1558.0,1139.0,2341.0,399.0,6.2
4678,07,07320,2019-03-01,,,15406.0,13151.0,,,377.0,1484.0,1065.0,2386.0,380.0,5.8
4679,07,07320,2019-04-01,,,,,,,401.0,1488.0,1099.0,2342.0,349.0,6.0
4680,07,07320,2019-05-01,,,,,,,411.0,1461.0,1040.0,2330.0,323.0,5.6
4681,07,07320,2019-06-01,,,15386.0,13182.0,,,417.0,1475.0,1061.0,2367.0,361.0,5.8
4682,07,07320,2019-07-01,,,,,,,433.0,1525.0,1144.0,2306.0,385.0,6.2
4683,07,07320,2019-08-01,,,,,,,441.0,1515.0,1140.0,2292.0,375.0,6.2
4684,07,07320,2019-09-01,,,15873.0,13503.0,,,428.0,1479.0,1086.0,2246.0,356.0,5.9
4685,07,07320,2019-10-01,,,,,,,424.0,1430.0,1046.0,2273.0,330.0,5.7
4686,07,07320,2019-11-01,,,,,,,436.0,1433.0,1010.0,2252.0,340.0,5.5
4687,07,07320,2019-12-01,,,,,,,417.0,1430.0,1044.0,2243.0,346.0,5.7
4688,07,07320,2020-01-01,0.0,0.0,,,4.0,57.0,411.0,1486.0,1140.0,,373.0,6.2
4689,07,07320,2020-02-01,0.0,0.0,,,3.0,52.0,379.0,1488.0,1095.0,2238.0,392.0,5.9
4690,07,07320,2020-03-01,232.0,2360.0,15571.0,13303.0,187.0,1395.0,380.0,1456.0,1085.0,2276.0,380.0,5.9
4691,07,07320,2020-04-01,221.0,4321.0,,,334.0,4013.0,333.0,1545.0,1227.0,2407.0,413.0,6.7
4692,07,07320,2020-05-01,19.0,175.0,,,286.0,2838.0,309.0,1592.0,1284.0,2476.0,453.0,6.8
4693,07,07320,2020-06-01,9.0,101.0,15349.0,13076.0,209.0,2327.0,311.0,1580.0,1270.0,2458.0,466.0,6.8
4694,07,07320,2020-07-01,5.0,50.0,,,150.0,1808.0,323.0,1634.0,1322.0,2453.0,514.0,7.0
4695,07,07320,2020-08-01,0.0,0.0,,,134.0,1716.0,353.0,1689.0,1367.0,2424.0,538.0,7.3
4696,07,07320,2020-09-01,4.0,48.0,15596.0,13232.0,112.0,2029.0,347.0,1630.0,1284.0,2384.0,503.0,6.8
4697,07,07320,2020-10-01,0.0,0.0,,,111.0,1051.0,403.0,1610.0,1292.0,2374.0,481.0,6.9
4698,07,07320,2020-11-01,42.0,385.0,,,,,394.0,1589.0,1278.0,2384.0,469.0,6.8
4699,07,07320,2020-12-01,26.0,194.0,,,,,409.0,1593.0,1286.0,2397.0,492.0,6.9
4700,07,07320,2021-01-01,52.0,703.0,,,,,421.0,,1361.0,2344.0,,7.3
4701,07,07320,2021-02-01,44.0,1648.0,,,,,380.0,,1363.0,2397.9459894,,7.3
4702,07,07320,2021-03-01,9.0,47.0,,,,,390.0,,1313.0,2424.8898327,,7.0
4703,07,07320,2021-04-01,6.0,27.0,,,,,414.0,,1259.0,2406.9502355,,6.7
4704,07,07331,2019-01-01,,,,,,,1172.0,3896.0,2811.0,5576.0,1198.0,3.9
4705,07,07331,2019-02-01,,,,,,,1173.0,3943.0,2773.0,5623.0,1234.0,3.9
4706,07,07331,2019-03-01,,,30058.0,52969.0,,,1106.0,3861.0,2684.0,5645.0,1149.0,3.7
