ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
09,09777,2020-03-01,119.0,2631.0,50021.0,58637.0,649.0,4687.0,922.0,2566.0,1977.0,2294.0,1301.0,2.5
09,09777,2020-04-01,1274.0,16513.0,,,1159.0,11121.0,796.0,3010.0,2534.0,2514.0,1545.0,3.2
09,09777,2020-05-01,120.0,1410.0,,,1041.0,8746.0,502.0,3083.0,2615.0,2629.0,1619.0,3.2
09,09777,2020-06-01,30.0,261.0,50131.0,58476.0,704.0,5892.0,537.0,2942.0,2471.0,2636.0,1471.0,3.1
09,09777,2020-07-01,20.0,424.0,,,546.0,4403.0,562.0,2942.0,2468.0,2596.0,1463.0,3.1
09,09777,2020-08-01,51.0,1454.0,,,433.0,3751.0,587.0,2985.0,2559.0,2534.0,1535.0,3.2
09,09777,2020-09-01,7.0,208.0,51301.0,59708.0,404.0,3828.0,592.0,2867.0,2383.0,2432.0,1440.0,3.0
09,09777,2020-10-01,20.0,180.0,,,382.0,4212.0,646.0,2781.0,2229.0,2328.0,1381.0,2.8
09,09777,2020-11-01,204.0,2441.0,,,,,637.0,2881.0,2299.0,2351.0,1469.0,2.8
09,09777,2020-12-01,242.0,1402.0,,,,,603.0,2955.0,2386.0,2363.0,1546.0,3.0
09,09777,2021-01-01,136.0,842.0,,,,,586.0,,2661.0,2478.0,,3.3
09,09777,2021-02-01,57.0,272.0,,,,,606.0,,2690.0,2531.8908328,,3.3
09,09777,2021-03-01,29.0,199.0,,,,,666.0,,2597.0,2574.1598858,,3.2
09,09777,2021-04-01,24.0,116.0,,,,,698.0,,2552.0,2618.6473446,,3.2
09,09778,2019-01-01,,,,,,,1136.0,2179.0,1705.0,1648.0,1130.0,2.1
09,09778,2019-02-01,,,,,,,1189.0,2158.0,1698.0,1637.0,1153.0,2.1
09,09778,2019-03-01,,,51991.0,62405.0,,,1271.0,1984.0,1520.0,1660.0,1001.0,1.9
09,09778,2019-04-01,,,,,,,1200.0,1847.0,1385.0,1656.0,887.0,1.7
09,09778,2019-05-01,,,,,,,1195.0,1864.0,1408.0,1648.0,843.0,1.7
09,09778,2019-06-01,,,52433.0,62803.0,,,1221.0,1829.0,1392.0,1642.0,860.0,1.7
09,09778,2019-07-01,,,,,,,1208.0,1846.0,1412.0,1631.0,918.0,1.7
09,09778,2019-08-01,,,,,,,1226.0,1940.0,1569.0,1630.0,999.0,1.9
09,09778,2019-09-01,,,53414.0,63867.0,,,1155.0,1898.0,1458.0,1589.0,937.0,1.8
09,09778,2019-10-01,,,,,,,1158.0,1868.0,1386.0,1544.0,868.0,1.7
09,09778,2019-11-01,,,,,,,1138.0,1876.0,1414.0,1540.0,881.0,1.7
09,09778,2019-12-01,,,,,,,1157.0,1999.0,1533.0,1532.0,1003.0,1.8
09,09778,2020-01-01,7.0,211.0,,,15.0,236.0,1082.0,2285.0,1853.0,,1260.0,2.2
09,09778,2020-02-01,0.0,0.0,,,13.0,975.0,1094.0,2297.0,1814.0,1565.0,1236.0,2.2
09,09778,2020-03-01,87.0,2196.0,52915.0,63490.0,471.0,3621.0,1066.0,2178.0,1668.0,1650.0,1117.0,2.0
09,09778,2020-04-01,1031.0,14114.0,,,893.0,9113.0,1018.0,2454.0,2052.0,1733.0,1264.0,2.5
09,09778,2020-05-01,118.0,1363.0,,,802.0,8962.0,838.0,2562.0,2176.0,1797.0,1344.0,2.6
09,09778,2020-06-01,41.0,366.0,52712.0,63319.0,655.0,7544.0,801.0,2541.0,2148.0,1797.0,1339.0,2.5
09,09778,2020-07-01,15.0,147.0,,,511.0,5536.0,827.0,2608.0,2211.0,1784.0,1454.0,2.6
09,09778,2020-08-01,16.0,166.0,,,415.0,3655.0,836.0,2708.0,2330.0,1735.0,1543.0,2.8
09,09778,2020-09-01,8.0,40.0,53798.0,64428.0,374.0,3216.0,917.0,2622.0,2216.0,1694.0,1447.0,2.6
09,09778,2020-10-01,17.0,301.0,,,366.0,2797.0,998.0,2517.0,2074.0,1703.0,1370.0,2.5
09,09778,2020-11-01,114.0,1323.0,,,,,1064.0,2483.0,2018.0,1673.0,1328.0,2.4
09,09778,2020-12-01,109.0,812.0,,,,,1046.0,2476.0,2032.0,1691.0,1361.0,2.4
09,09778,2021-01-01,117.0,912.0,,,,,991.0,,2296.0,1757.0,,2.7
09,09778,2021-02-01,48.0,268.0,,,,,1003.0,,2269.0,1820.1051918,,2.7
09,09778,2021-03-01,25.0,293.0,,,,,1062.0,,2135.0,1834.6396986,,2.5
09,09778,2021-04-01,20.0,144.0,,,,,1239.0,,2017.0,1822.3390727,,2.4
09,09779,2019-01-01,,,,,,,1814.0,1871.0,1393.0,1685.0,904.0,1.8
09,09779,2019-02-01,,,,,,,1801.0,1909.0,1386.0,1702.0,920.0,1.8
09,09779,2019-03-01,,,62668.0,59334.0,,,1826.0,1707.0,1161.0,1681.0,727.0,1.5
09,09779,2019-04-01,,,,,,,1835.0,1659.0,1118.0,1694.0,689.0,1.4
09,09779,2019-05-01,,,,,,,1861.0,1644.0,1140.0,1697.0,687.0,1.4
09,09779,2019-06-01,,,62714.0,59334.0,,,1833.0,1649.0,1108.0,1697.0,713.0,1.4
09,09779,2019-07-01,,,,,,,1836.0,1722.0,1205.0,1723.0,794.0,1.5
09,09779,2019-08-01,,,,,,,1736.0,1832.0,1387.0,1745.0,879.0,1.8
09,09779,2019-09-01,,,63611.0,60104.0,,,1618.0,1747.0,1294.0,1712.0,805.0,1.6
09,09779,2019-10-01,,,,,,,1659.0,1712.0,1215.0,1689.0,736.0,1.5
09,09779,2019-11-01,,,,,,,1548.0,1708.0,1196.0,1693.0,729.0,1.5
09,09779,2019-12-01,,,,,,,1431.0,1796.0,1284.0,1714.0,815.0,1.6
09,09779,2020-01-01,0.0,0.0,,,3.0,275.0,1431.0,2039.0,1564.0,,1010.0,2.0
09,09779,2020-02-01,0.0,0.0,,,4.0,300.0,1483.0,2010.0,1490.0,1757.0,982.0,1.9
09,09779,2020-03-01,124.0,3371.0,63858.0,60086.0,436.0,3945.0,1460.0,1924.0,1368.0,1738.0,888.0,1.7
09,09779,2020-04-01,949.0,25078.0,,,825.0,13008.0,1339.0,2109.0,1677.0,1828.0,1022.0,2.1
09,09779,2020-05-01,132.0,2095.0,,,692.0,9843.0,1277.0,2248.0,1807.0,1838.0,1121.0,2.3
09,09779,2020-06-01,35.0,1315.0,63342.0,59585.0,534.0,7578.0,1215.0,2232.0,1808.0,1888.0,1118.0,2.3
09,09779,2020-07-01,25.0,944.0,,,432.0,5989.0,1191.0,2360.0,1921.0,1865.0,1225.0,2.4
09,09779,2020-08-01,17.0,257.0,,,353.0,4769.0,1171.0,2422.0,1980.0,1817.0,1344.0,2.5
09,09779,2020-09-01,16.0,69.0,64179.0,60409.0,304.0,3894.0,1165.0,2313.0,1844.0,1773.0,1245.0,2.3
09,09779,2020-10-01,13.0,97.0,,,300.0,3217.0,1173.0,2310.0,1796.0,1733.0,1180.0,2.3
09,09779,2020-11-01,55.0,848.0,,,,,1184.0,2257.0,1727.0,1742.0,1152.0,2.2
09,09779,2020-12-01,109.0,1065.0,,,,,1179.0,2253.0,1722.0,1736.0,1168.0,2.2
09,09779,2021-01-01,146.0,1836.0,,,,,1131.0,,2060.0,1722.0,,2.6
09,09779,2021-02-01,81.0,2688.0,,,,,1209.0,,2010.0,1788.624872,,2.5
09,09779,2021-03-01,19.0,153.0,,,,,1296.0,,1916.0,1829.133054,,2.4
09,09779,2021-04-01,45.0,654.0,,,,,1261.0,,1802.0,1804.429841,,2.3
09,09780,2019-01-01,,,,,,,1043.0,2501.0,1986.0,2382.0,1181.0,2.3
09,09780,2019-02-01,,,,,,,1130.0,2468.0,1946.0,2387.0,1190.0,2.2
09,09780,2019-03-01,,,55287.0,64437.0,,,1148.0,2390.0,1859.0,2409.0,1090.0,2.1
09,09780,2019-04-01,,,,,,,1151.0,2450.0,1946.0,2416.0,1131.0,2.2
09,09780,2019-05-01,,,,,,,1127.0,2392.0,1907.0,2426.0,1089.0,2.1
09,09780,2019-06-01,,,55758.0,64723.0,,,1175.0,2187.0,1719.0,2414.0,953.0,1.9
09,09780,2019-07-01,,,,,,,1206.0,2216.0,1761.0,2369.0,952.0,2.0
09,09780,2019-08-01,,,,,,,1181.0,2265.0,1864.0,2348.0,1040.0,2.1
09,09780,2019-09-01,,,56492.0,65761.0,,,1157.0,2210.0,1744.0,2339.0,979.0,2.0
09,09780,2019-10-01,,,,,,,1211.0,2210.0,1699.0,2324.0,944.0,1.9
09,09780,2019-11-01,,,,,,,1208.0,2745.0,2222.0,2286.0,1428.0,2.5
09,09780,2019-12-01,,,,,,,1200.0,2773.0,2245.0,2240.0,1504.0,2.5
09,09780,2020-01-01,11.0,570.0,,,7.0,188.0,1140.0,2555.0,2042.0,,1309.0,2.3
09,09780,2020-02-01,0.0,0.0,,,10.0,582.0,1149.0,2505.0,1985.0,2264.0,1310.0,2.2
09,09780,2020-03-01,208.0,4159.0,55509.0,64935.0,884.0,5861.0,1123.0,2451.0,1923.0,2349.0,1255.0,2.2
09,09780,2020-04-01,1693.0,18642.0,,,1610.0,14930.0,967.0,3284.0,2841.0,2706.0,1923.0,3.2
09,09780,2020-05-01,164.0,1483.0,,,1469.0,14980.0,801.0,3443.0,3014.0,2895.0,2057.0,3.4
09,09780,2020-06-01,50.0,454.0,55111.0,64739.0,961.0,9852.0,785.0,3085.0,2609.0,2893.0,1637.0,2.9
09,09780,2020-07-01,40.0,396.0,,,654.0,7313.0,798.0,2950.0,2475.0,2798.0,1611.0,2.8
09,09780,2020-08-01,8.0,48.0,,,519.0,3304.0,872.0,3001.0,2578.0,2712.0,1675.0,2.9
09,09780,2020-09-01,10.0,61.0,56347.0,66079.0,466.0,2882.0,851.0,2823.0,2379.0,2555.0,1547.0,2.6
09,09780,2020-10-01,32.0,275.0,,,461.0,2898.0,849.0,2766.0,2247.0,2433.0,1487.0,2.5
09,09780,2020-11-01,354.0,3548.0,,,,,845.0,3141.0,2634.0,2435.0,1804.0,2.9
09,09780,2020-12-01,358.0,2360.0,,,,,779.0,3319.0,2771.0,2484.0,2000.0,3.1
09,09780,2021-01-01,218.0,1539.0,,,,,781.0,,3056.0,2591.0,,3.4
09,09780,2021-02-01,111.0,577.0,,,,,795.0,,3127.0,2667.652045,,3.5
09,09780,2021-03-01,31.0,186.0,,,,,869.0,,2967.0,2693.2909475,,3.3
09,09780,2021-04-01,23.0,120.0,,,,,867.0,,2840.0,2750.4926993,,3.2
10,10041,2019-01-01,,,,,,,3056.0,22351.0,14584.0,42296.0,3161.0,8.4
10,10041,2019-02-01,,,,,,,3176.0,22690.0,14594.0,42364.0,3144.0,8.4
10,10041,2019-03-01,,,153368.0,120100.0,,,3179.0,22503.0,14406.0,42448.0,3088.0,8.3
10,10041,2019-04-01,,,,,,,3206.0,22575.0,14524.0,42348.0,2974.0,8.4
10,10041,2019-05-01,,,,,,,3198.0,23075.0,15275.0,42285.0,2974.0,8.7
10,10041,2019-06-01,,,153163.0,119924.0,,,3336.0,22848.0,15075.0,42002.0,2976.0,8.6
10,10041,2019-07-01,,,,,,,3184.0,23135.0,15927.0,41876.0,3398.0,9.1
10,10041,2019-08-01,,,,,,,2953.0,22994.0,16095.0,41502.0,3156.0,9.2
10,10041,2019-09-01,,,155779.0,121738.0,,,2983.0,22702.0,16091.0,41449.0,3135.0,9.2
10,10041,2019-10-01,,,,,,,2958.0,22739.0,15962.0,41364.0,3086.0,9.1
10,10041,2019-11-01,,,,,,,2978.0,22627.0,15604.0,41133.0,3086.0,8.9
10,10041,2019-12-01,,,,,,,2963.0,23009.0,15933.0,41082.0,3426.0,9.1
10,10041,2020-01-01,0.0,0.0,,,12.0,1484.0,2820.0,23505.0,16820.0,,3809.0,9.6
10,10041,2020-02-01,6.0,55.0,,,9.0,700.0,2869.0,23651.0,16698.0,40974.0,3938.0,9.5
10,10041,2020-03-01,943.0,18658.0,153957.0,120177.0,1784.0,13906.0,2941.0,23453.0,16420.0,41304.0,3894.0,9.4
10,10041,2020-04-01,2893.0,35948.0,,,2969.0,31295.0,2494.0,24054.0,17684.0,42049.0,4308.0,10.1
10,10041,2020-05-01,259.0,2442.0,,,2548.0,28924.0,2163.0,24723.0,18681.0,42434.0,4620.0,10.6
10,10041,2020-06-01,87.0,1009.0,151450.0,118050.0,1906.0,16455.0,2209.0,24967.0,18828.0,42645.0,4749.0,10.7
10,10041,2020-07-01,26.0,348.0,,,1483.0,13081.0,2250.0,25580.0,19509.0,42537.0,5221.0,11.1
10,10041,2020-08-01,43.0,446.0,,,1282.0,9852.0,2410.0,25479.0,19514.0,42312.0,5366.0,11.1
10,10041,2020-09-01,24.0,269.0,154429.0,119462.0,1096.0,8295.0,2537.0,24948.0,18785.0,42080.0,4977.0,10.7
10,10041,2020-10-01,34.0,236.0,,,1048.0,6999.0,2455.0,24433.0,18172.0,41684.0,4756.0,10.3
10,10041,2020-11-01,286.0,3196.0,,,,,2501.0,24042.0,17655.0,41402.0,4655.0,10.0
10,10041,2020-12-01,340.0,2791.0,,,,,2632.0,23859.0,17639.0,41320.0,4596.0,10.0
10,10041,2021-01-01,357.0,3147.0,,,,,2560.0,,18450.0,41320.0,,10.5
10,10041,2021-02-01,219.0,1963.0,,,,,2570.0,,18201.0,41440.6107894,,10.3
10,10041,2021-03-01,67.0,522.0,,,,,2893.0,,17973.0,41534.1058338,,10.2
10,10041,2021-04-01,29.0,239.0,,,,,3129.0,,17725.0,41534.1990372,,10.1
10,10042,2019-01-01,,,,,,,872.0,3461.0,2452.0,4952.0,979.0,4.4
10,10042,2019-02-01,,,,,,,837.0,3499.0,2482.0,4960.0,966.0,4.5
10,10042,2019-03-01,,,31559.0,34817.0,,,894.0,3387.0,2338.0,5007.0,889.0,4.2
10,10042,2019-04-01,,,,,,,899.0,3272.0,2207.0,4996.0,835.0,4.0
10,10042,2019-05-01,,,,,,,952.0,3228.0,2198.0,4932.0,796.0,3.9
10,10042,2019-06-01,,,31659.0,34709.0,,,950.0,3243.0,2218.0,4862.0,826.0,4.0
10,10042,2019-07-01,,,,,,,948.0,3366.0,2460.0,4862.0,921.0,4.4
10,10042,2019-08-01,,,,,,,899.0,3312.0,2446.0,4800.0,893.0,4.4
10,10042,2019-09-01,,,32309.0,35229.0,,,865.0,3297.0,2353.0,4794.0,883.0,4.2
10,10042,2019-10-01,,,,,,,823.0,3243.0,2353.0,4761.0,883.0,4.2
10,10042,2019-11-01,,,,,,,774.0,3280.0,2333.0,4747.0,894.0,4.2
10,10042,2019-12-01,,,,,,,741.0,3327.0,2400.0,4700.0,970.0,4.3
10,10042,2020-01-01,13.0,99.0,,,7.0,476.0,753.0,3455.0,2572.0,,1038.0,4.6
10,10042,2020-02-01,0.0,0.0,,,8.0,469.0,785.0,3401.0,2428.0,4666.0,1048.0,4.4
10,10042,2020-03-01,207.0,2854.0,31966.0,34661.0,443.0,3770.0,837.0,3338.0,2382.0,4721.0,988.0,4.3
10,10042,2020-04-01,746.0,8510.0,,,742.0,7566.0,732.0,3499.0,2693.0,4843.0,1045.0,4.8
10,10042,2020-05-01,49.0,287.0,,,602.0,7291.0,684.0,3623.0,2851.0,4924.0,1126.0,5.1
10,10042,2020-06-01,23.0,710.0,31492.0,34300.0,445.0,5532.0,627.0,3644.0,2830.0,4925.0,1144.0,5.1
10,10042,2020-07-01,5.0,31.0,,,326.0,3669.0,699.0,3723.0,2837.0,4880.0,1245.0,5.1
10,10042,2020-08-01,3.0,15.0,,,258.0,1626.0,725.0,3743.0,2866.0,4871.0,1314.0,5.2
10,10042,2020-09-01,17.0,1504.0,31878.0,34675.0,232.0,1562.0,725.0,3592.0,2665.0,4755.0,1248.0,4.8
10,10042,2020-10-01,9.0,72.0,,,209.0,1499.0,700.0,3476.0,2622.0,4657.0,1204.0,4.7
10,10042,2020-11-01,98.0,946.0,,,,,763.0,3444.0,2530.0,4649.0,1149.0,4.6
10,10042,2020-12-01,102.0,1113.0,,,,,766.0,3465.0,2617.0,4580.0,1198.0,4.7
10,10042,2021-01-01,86.0,880.0,,,,,724.0,,2821.0,4644.0,,5.1
10,10042,2021-02-01,32.0,344.0,,,,,755.0,,2802.0,4651.8437853,,5.0
10,10042,2021-03-01,26.0,243.0,,,,,763.0,,2725.0,4706.8753667,,4.9
10,10042,2021-04-01,27.0,283.0,,,,,781.0,,2674.0,4694.3581986,,4.8
10,10043,2019-01-01,,,,,,,1096.0,6896.0,4970.0,12098.0,1406.0,6.9
10,10043,2019-02-01,,,,,,,1131.0,7103.0,4989.0,12165.0,1437.0,6.9
10,10043,2019-03-01,,,39908.0,50394.0,,,1113.0,7056.0,4887.0,12097.0,1401.0,6.8
10,10043,2019-04-01,,,,,,,1157.0,7014.0,4859.0,12105.0,1312.0,6.7
10,10043,2019-05-01,,,,,,,1057.0,6952.0,4737.0,12082.0,1275.0,6.6
10,10043,2019-06-01,,,39854.0,50227.0,,,1069.0,6996.0,4793.0,12055.0,1322.0,6.6
10,10043,2019-07-01,,,,,,,1040.0,7161.0,5021.0,12016.0,1469.0,6.9
10,10043,2019-08-01,,,,,,,1074.0,7069.0,4969.0,12056.0,1408.0,6.9
10,10043,2019-09-01,,,40235.0,50930.0,,,1072.0,7113.0,4919.0,11978.0,1419.0,6.8
10,10043,2019-10-01,,,,,,,1041.0,7065.0,4903.0,11941.0,1423.0,6.8
10,10043,2019-11-01,,,,,,,1001.0,6984.0,4682.0,11767.0,1437.0,6.5
10,10043,2019-12-01,,,,,,,963.0,7000.0,4729.0,11780.0,1475.0,6.5
10,10043,2020-01-01,0.0,0.0,,,8.0,736.0,1041.0,7183.0,5111.0,,1620.0,7.1
10,10043,2020-02-01,0.0,0.0,,,9.0,133.0,1040.0,7263.0,5169.0,11722.0,1667.0,7.2
10,10043,2020-03-01,291.0,3885.0,39517.0,50271.0,505.0,3402.0,1043.0,7170.0,5071.0,11840.0,1624.0,7.0
10,10043,2020-04-01,900.0,8368.0,,,864.0,6116.0,883.0,7386.0,5641.0,12054.0,1711.0,7.8
10,10043,2020-05-01,53.0,460.0,,,701.0,6245.0,767.0,7654.0,5951.0,12241.0,1867.0,8.3
10,10043,2020-06-01,19.0,78.0,39175.0,49841.0,510.0,4689.0,847.0,7752.0,5992.0,12253.0,1911.0,8.3
10,10043,2020-07-01,11.0,1044.0,,,405.0,3576.0,796.0,7866.0,6049.0,12203.0,2057.0,8.4
10,10043,2020-08-01,7.0,52.0,,,357.0,3011.0,748.0,7811.0,6107.0,12205.0,2118.0,8.5
10,10043,2020-09-01,12.0,149.0,39558.0,50446.0,289.0,2711.0,743.0,7721.0,5871.0,12078.0,2011.0,8.2
10,10043,2020-10-01,10.0,97.0,,,287.0,1904.0,839.0,7544.0,5666.0,11993.0,1905.0,7.9
10,10043,2020-11-01,77.0,481.0,,,,,894.0,7468.0,5571.0,11903.0,1896.0,7.8
10,10043,2020-12-01,117.0,650.0,,,,,770.0,7411.0,5566.0,11936.0,1893.0,7.8
10,10043,2021-01-01,101.0,549.0,,,,,771.0,,5904.0,12006.0,,8.2
10,10043,2021-02-01,53.0,477.0,,,,,753.0,,5857.0,12142.7691628,,8.2
10,10043,2021-03-01,21.0,169.0,,,,,777.0,,5687.0,12154.1277176,,7.9
10,10043,2021-04-01,10.0,151.0,,,,,749.0,,5543.0,12186.3945297,,7.7
10,10044,2019-01-01,,,,,,,1870.0,7686.0,5308.0,11893.0,1956.0,5.1
10,10044,2019-02-01,,,,,,,1879.0,7644.0,5132.0,11905.0,1925.0,4.9
10,10044,2019-03-01,,,73212.0,74574.0,,,1929.0,7526.0,5013.0,11823.0,1831.0,4.8
10,10044,2019-04-01,,,,,,,1922.0,7390.0,4884.0,11661.0,1687.0,4.7
10,10044,2019-05-01,,,,,,,1952.0,7281.0,4882.0,11537.0,1676.0,4.6
10,10044,2019-06-01,,,72992.0,74570.0,,,2039.0,7337.0,4957.0,11484.0,1753.0,4.7
10,10044,2019-07-01,,,,,,,2024.0,7800.0,5302.0,11383.0,2089.0,5.0
10,10044,2019-08-01,,,,,,,1958.0,7584.0,5172.0,11313.0,1996.0,4.9
10,10044,2019-09-01,,,72889.0,75294.0,,,1970.0,7385.0,4934.0,11250.0,1936.0,4.7
10,10044,2019-10-01,,,,,,,1899.0,7445.0,5003.0,11250.0,1940.0,4.7
10,10044,2019-11-01,,,,,,,1844.0,7539.0,4821.0,11145.0,1965.0,4.6
10,10044,2019-12-01,,,,,,,1792.0,7551.0,4832.0,11064.0,2083.0,4.6
10,10044,2020-01-01,0.0,0.0,,,13.0,1467.0,1686.0,7860.0,5240.0,,2327.0,4.9
10,10044,2020-02-01,0.0,0.0,,,13.0,413.0,1829.0,7863.0,5196.0,11099.0,2354.0,4.9
10,10044,2020-03-01,508.0,13017.0,71497.0,74214.0,1072.0,12439.0,1860.0,7830.0,5167.0,11223.0,2333.0,4.9
10,10044,2020-04-01,1608.0,15193.0,,,1721.0,18047.0,1587.0,8133.0,5916.0,11599.0,2467.0,5.6
10,10044,2020-05-01,124.0,2357.0,,,1421.0,15588.0,1586.0,8271.0,6183.0,11761.0,2616.0,5.8
10,10044,2020-06-01,59.0,4221.0,70380.0,73347.0,1120.0,15530.0,1587.0,8371.0,6270.0,11781.0,2667.0,5.9
10,10044,2020-07-01,15.0,297.0,,,865.0,12497.0,1619.0,8584.0,6490.0,11712.0,2945.0,6.1
10,10044,2020-08-01,60.0,680.0,,,739.0,10468.0,1710.0,8653.0,6594.0,11602.0,2931.0,6.2
10,10044,2020-09-01,20.0,322.0,70764.0,74258.0,617.0,4932.0,1664.0,8460.0,6244.0,11437.0,2715.0,5.9
10,10044,2020-10-01,9.0,895.0,,,598.0,5290.0,1721.0,8400.0,6175.0,11188.0,2617.0,5.8
10,10044,2020-11-01,168.0,1268.0,,,,,1781.0,8089.0,6001.0,10959.0,2560.0,5.7
10,10044,2020-12-01,226.0,6833.0,,,,,1767.0,8114.0,5961.0,10958.0,2555.0,5.6
10,10044,2021-01-01,192.0,1563.0,,,,,1686.0,,6422.0,11039.0,,6.1
10,10044,2021-02-01,89.0,798.0,,,,,1767.0,,6421.0,11126.9604845,,6.1
10,10044,2021-03-01,33.0,237.0,,,,,1795.0,,6322.0,11202.5394587,,6.0
10,10044,2021-04-01,9.0,68.0,,,,,1847.0,,6282.0,11048.1033238,,5.9
10,10045,2019-01-01,,,,,,,1315.0,5798.0,4057.0,8638.0,1529.0,5.3
10,10045,2019-02-01,,,,,,,1363.0,5795.0,3948.0,8593.0,1539.0,5.1
10,10045,2019-03-01,,,66571.0,54971.0,,,1423.0,5616.0,3824.0,8539.0,1478.0,5.0
10,10045,2019-04-01,,,,,,,1404.0,5490.0,3678.0,8420.0,1388.0,4.8
10,10045,2019-05-01,,,,,,,1398.0,5452.0,3688.0,8330.0,1354.0,4.8
10,10045,2019-06-01,,,66370.0,55046.0,,,1340.0,5372.0,3678.0,8236.0,1360.0,4.8
10,10045,2019-07-01,,,,,,,1319.0,5447.0,3811.0,8180.0,1422.0,4.9
10,10045,2019-08-01,,,,,,,1295.0,5365.0,3650.0,8053.0,1346.0,4.7
10,10045,2019-09-01,,,66832.0,55710.0,,,1332.0,5222.0,3499.0,7945.0,1325.0,4.5
10,10045,2019-10-01,,,,,,,1361.0,5252.0,3492.0,7913.0,1315.0,4.5
10,10045,2019-11-01,,,,,,,1370.0,5215.0,3378.0,7761.0,1324.0,4.4
10,10045,2019-12-01,,,,,,,1359.0,5329.0,3569.0,7777.0,1429.0,4.6
10,10045,2020-01-01,11.0,155.0,,,16.0,115.0,1316.0,5500.0,3834.0,,1547.0,5.0
10,10045,2020-02-01,0.0,0.0,,,13.0,150.0,1304.0,5530.0,3825.0,7701.0,1535.0,5.0
10,10045,2020-03-01,456.0,5890.0,66518.0,55251.0,707.0,4285.0,1304.0,5463.0,3732.0,7844.0,1487.0,4.8
10,10045,2020-04-01,1198.0,18951.0,,,1239.0,14590.0,1135.0,5656.0,4193.0,8014.0,1646.0,5.4
10,10045,2020-05-01,99.0,2869.0,,,1056.0,15013.0,1049.0,5769.0,4426.0,8059.0,1745.0,5.8
10,10045,2020-06-01,62.0,575.0,65674.0,54580.0,818.0,11742.0,1051.0,5836.0,4468.0,8055.0,1781.0,5.8
10,10045,2020-07-01,21.0,277.0,,,645.0,10437.0,1086.0,5948.0,4636.0,8021.0,1894.0,6.0
10,10045,2020-08-01,21.0,2901.0,,,551.0,7812.0,1121.0,6011.0,4619.0,7932.0,1927.0,6.0
10,10045,2020-09-01,11.0,26.0,66219.0,55041.0,469.0,5766.0,1041.0,5919.0,4453.0,7831.0,1878.0,5.8
10,10045,2020-10-01,16.0,366.0,,,446.0,3362.0,1146.0,5782.0,4245.0,7721.0,1801.0,5.5
10,10045,2020-11-01,132.0,906.0,,,,,1152.0,5703.0,4180.0,7618.0,1774.0,5.4
10,10045,2020-12-01,133.0,758.0,,,,,1178.0,5677.0,4209.0,7691.0,1841.0,5.5
10,10045,2021-01-01,131.0,865.0,,,,,1112.0,,4366.0,7689.0,,5.7
10,10045,2021-02-01,86.0,1291.0,,,,,1181.0,,4258.0,7694.9485571,,5.5
10,10045,2021-03-01,57.0,540.0,,,,,1171.0,,4123.0,7710.0488714,,5.4
10,10045,2021-04-01,18.0,294.0,,,,,1224.0,,3947.0,7668.7010953,,5.1
10,10046,2019-01-01,,,,,,,774.0,2447.0,1611.0,3782.0,697.0,3.3
10,10046,2019-02-01,,,,,,,818.0,2465.0,1625.0,3793.0,710.0,3.4
10,10046,2019-03-01,,,27348.0,34036.0,,,800.0,2440.0,1626.0,3771.0,668.0,3.4
10,10046,2019-04-01,,,,,,,788.0,2421.0,1586.0,3765.0,658.0,3.3
10,10046,2019-05-01,,,,,,,746.0,2391.0,1585.0,3675.0,655.0,3.3
10,10046,2019-06-01,,,27330.0,33846.0,,,856.0,2378.0,1566.0,3643.0,657.0,3.2
10,10046,2019-07-01,,,,,,,788.0,2449.0,1624.0,3634.0,745.0,3.4
10,10046,2019-08-01,,,,,,,760.0,2383.0,1622.0,3622.0,711.0,3.4
10,10046,2019-09-01,,,27939.0,34344.0,,,717.0,2368.0,1547.0,3570.0,699.0,3.2
10,10046,2019-10-01,,,,,,,745.0,2444.0,1547.0,3504.0,698.0,3.2
10,10046,2019-11-01,,,,,,,776.0,2398.0,1491.0,3475.0,707.0,3.1
10,10046,2019-12-01,,,,,,,752.0,2419.0,1533.0,3452.0,744.0,3.2
10,10046,2020-01-01,4.0,29.0,,,7.0,49.0,716.0,2467.0,1619.0,,803.0,3.3
10,10046,2020-02-01,0.0,0.0,,,8.0,67.0,729.0,2472.0,1628.0,3437.0,799.0,3.4
10,10046,2020-03-01,199.0,2124.0,27720.0,34077.0,352.0,1986.0,723.0,2410.0,1610.0,3480.0,768.0,3.3
10,10046,2020-04-01,583.0,5717.0,,,581.0,3600.0,570.0,2552.0,1873.0,3531.0,852.0,3.9
10,10046,2020-05-01,38.0,652.0,,,481.0,3251.0,520.0,2670.0,1964.0,3551.0,917.0,4.1
10,10046,2020-06-01,10.0,79.0,27479.0,33672.0,351.0,2011.0,556.0,2687.0,1968.0,3548.0,922.0,4.1
10,10046,2020-07-01,3.0,6.0,,,269.0,1454.0,526.0,2759.0,2017.0,3496.0,993.0,4.2
10,10046,2020-08-01,5.0,21.0,,,231.0,1050.0,573.0,2759.0,2050.0,3442.0,1006.0,4.3
10,10046,2020-09-01,6.0,10.0,27756.0,33930.0,215.0,951.0,590.0,2617.0,1855.0,3381.0,937.0,3.9
