,ags5,time_stamp,value
729,05114,2011.0,7870.764
730,05114,2012.0,7855.626
731,05114,2013.0,7694.024
732,05114,2014.0,7820.403
733,05114,2015.0,8042.869
734,05114,2016.0,8296.974
735,05114,2017.0,8983.446
736,05114,2018.0,9208.944
737,05116,2008.0,7001.943
738,05116,2009.0,6757.736
739,05116,2010.0,6962.438
740,05116,2011.0,7263.449
741,05116,2012.0,7524.769
742,05116,2013.0,7542.372
743,05116,2014.0,7827.623
744,05116,2015.0,8179.534
745,05116,2016.0,8451.759
746,05116,2017.0,8800.936
747,05116,2018.0,8845.587
748,05117,2008.0,5732.6
749,05117,2009.0,5435.22
750,05117,2010.0,5229.983
751,05117,2011.0,5399.909
752,05117,2012.0,5568.016
753,05117,2013.0,5307.641
754,05117,2014.0,5683.924
755,05117,2015.0,5546.917
756,05117,2016.0,5500.221
757,05117,2017.0,5778.803
758,05117,2018.0,6007.295
759,05119,2008.0,4976.99
760,05119,2009.0,5005.206
761,05119,2010.0,4906.807
762,05119,2011.0,5361.539
763,05119,2012.0,5254.295
764,05119,2013.0,5663.238
765,05119,2014.0,5720.069
766,05119,2015.0,5839.648
767,05119,2016.0,5677.549
768,05119,2017.0,5358.781
769,05119,2018.0,5740.645
770,05120,2008.0,3511.798
771,05120,2009.0,3102.738
772,05120,2010.0,3268.884
773,05120,2011.0,3556.154
774,05120,2012.0,3623.422
775,05120,2013.0,3592.386
776,05120,2014.0,3788.606
777,05120,2015.0,3774.289
778,05120,2016.0,3841.102
779,05120,2017.0,3902.149
780,05120,2018.0,4031.761
781,05122,2008.0,4027.124
782,05122,2009.0,3737.754
783,05122,2010.0,3837.794
784,05122,2011.0,3971.967
785,05122,2012.0,4156.35
786,05122,2013.0,4308.901
787,05122,2014.0,4444.572
788,05122,2015.0,4686.298
789,05122,2016.0,4783.721
790,05122,2017.0,4888.369
791,05122,2018.0,5033.752
792,05124,2008.0,10557.55
793,05124,2009.0,10344.756
794,05124,2010.0,10444.958
795,05124,2011.0,10901.654
796,05124,2012.0,10906.226
797,05124,2013.0,11122.775
798,05124,2014.0,11824.936
799,05124,2015.0,12193.906
800,05124,2016.0,12836.437
801,05124,2017.0,12917.322
802,05124,2018.0,12895.335
803,05154,2008.0,7108.334
804,05154,2009.0,6831.661
805,05154,2010.0,6797.561
806,05154,2011.0,7286.721
807,05154,2012.0,7440.867
808,05154,2013.0,7755.394
809,05154,2014.0,8156.793
810,05154,2015.0,8289.381
811,05154,2016.0,8796.416
812,05154,2017.0,9228.133
813,05154,2018.0,9567.706
814,05158,2008.0,16691.632
815,05158,2009.0,15907.066
816,05158,2010.0,15954.829
817,05158,2011.0,16735.083
818,05158,2012.0,16569.058
819,05158,2013.0,16474.031
820,05158,2014.0,17043.957
821,05158,2015.0,17573.62
822,05158,2016.0,18246.336
823,05158,2017.0,19558.354
824,05158,2018.0,19687.313
825,05162,2008.0,14952.372
826,05162,2009.0,14637.238
827,05162,2010.0,14667.535
828,05162,2011.0,14923.843
829,05162,2012.0,15714.832
830,05162,2013.0,15738.172
831,05162,2014.0,16158.833
832,05162,2015.0,16950.84
833,05162,2016.0,17210.894
834,05162,2017.0,17751.472
835,05162,2018.0,17725.158
836,05166,2008.0,7284.129
837,05166,2009.0,6929.548
838,05166,2010.0,6928.809
839,05166,2011.0,7187.894
840,05166,2012.0,7221.049
841,05166,2013.0,7343.909
842,05166,2014.0,7774.744
843,05166,2015.0,7991.386
844,05166,2016.0,8154.867
845,05166,2017.0,8268.533
846,05166,2018.0,8503.903
847,05170,2008.0,10685.118
848,05170,2009.0,10351.597
849,05170,2010.0,10577.007
850,05170,2011.0,11017.72
851,05170,2012.0,11263.791
852,05170,2013.0,11546.409
853,05170,2014.0,12006.553
854,05170,2015.0,12139.594
855,05170,2016.0,12457.99
856,05170,2017.0,12786.536
857,05170,2018.0,13125.917
858,05314,2008.0,21300.686
859,05314,2009.0,22045.584
860,05314,2010.0,21648.255
861,05314,2011.0,21804.49
862,05314,2012.0,20789.448
863,05314,2013.0,22229.249
864,05314,2014.0,20823.375
865,05314,2015.0,21648.167
866,05314,2016.0,22418.058
867,05314,2017.0,23615.844
868,05314,2018.0,26204.055
869,05315,2008.0,46889.328
870,05315,2009.0,46837.417
871,05315,2010.0,48021.912
872,05315,2011.0,48895.64
873,05315,2012.0,49896.446
874,05315,2013.0,52678.236
875,05315,2014.0,56468.464
876,05315,2015.0,61307.073
877,05315,2016.0,61806.907
878,05315,2017.0,63105.544
879,05315,2018.0,64535.533
880,05316,2008.0,6551.46
881,05316,2009.0,6008.528
882,05316,2010.0,6692.515
883,05316,2011.0,7108.941
884,05316,2012.0,7000.668
885,05316,2013.0,6543.747
886,05316,2014.0,6840.831
887,05316,2015.0,7017.903
888,05316,2016.0,7373.607
889,05316,2017.0,7977.227
890,05316,2018.0,8425.929
891,05334,2008.0,15972.294
892,05334,2009.0,15556.14
893,05334,2010.0,16124.068
894,05334,2011.0,16542.45
895,05334,2012.0,17314.404
896,05334,2013.0,17078.714
897,05334,2014.0,18587.615
898,05334,2015.0,19164.101
899,05334,2016.0,19676.247
900,05334,2017.0,20239.44
901,05334,2018.0,20876.645
