,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
70,2015-11-01,5.638096171477023,5.336795382171901,5.594592613078812,5.638096171477023,5.638096171477023,-0.17174864840553605,-0.17174864840553605,-0.17174864840553605,-0.17174864840553605,-0.17174864840553605,-0.17174864840553605,0.0,0.0,0.0,5.466347523071486
71,2015-12-01,5.621222026458803,5.347841005580974,5.611111383143547,5.621222026458803,5.621222026458803,-0.13946856178304262,-0.13946856178304262,-0.13946856178304262,-0.13946856178304262,-0.13946856178304262,-0.13946856178304262,0.0,0.0,0.0,5.48175346467576
72,2016-01-01,5.603785408888721,5.784355747944245,6.064287894864126,5.603785408888721,5.603785408888721,0.32384567410846954,0.32384567410846954,0.32384567410846954,0.32384567410846954,0.32384567410846954,0.32384567410846954,0.0,0.0,0.0,5.927631082997191
73,2016-02-01,5.58634879131864,5.560418768987039,5.845989028148896,5.58634879131864,5.58634879131864,0.11987707800942535,0.11987707800942535,0.11987707800942535,0.11987707800942535,0.11987707800942535,0.11987707800942535,0.0,0.0,0.0,5.706225869328065
74,2016-03-01,5.570037116817597,5.508231591594833,5.767263517416866,5.570037116817597,5.570037116817597,0.07118742184168438,0.07118742184168438,0.07118742184168438,0.07118742184168438,0.07118742184168438,0.07118742184168438,0.0,0.0,0.0,5.641224538659281
75,2016-04-01,5.552600499247515,5.337588427137744,5.612570012688458,5.552600499247515,5.552600499247515,-0.07798381836442246,-0.07798381836442246,-0.07798381836442246,-0.07798381836442246,-0.07798381836442246,-0.07798381836442246,0.0,0.0,0.0,5.474616680883093
76,2016-05-01,5.535726353201171,5.488025034090309,5.765091825154534,5.535726353201171,5.535726353201171,0.09242060550990183,0.09242060550990183,0.09242060550990183,0.09242060550990183,0.09242060550990183,0.09242060550990183,0.0,0.0,0.0,5.628146958711072
77,2016-06-01,5.518289735619948,5.385795825364276,5.668661445479839,5.518289735619948,5.518289735619948,-0.0032448949330612085,-0.0032448949330612085,-0.0032448949330612085,-0.0032448949330612085,-0.0032448949330612085,-0.0032448949330612085,0.0,0.0,0.0,5.515044840686887
78,2016-07-01,5.501415589573603,5.551227157022795,5.820175286779753,5.501415589573603,5.501415589573603,0.17463608724212756,0.17463608724212756,0.17463608724212756,0.17463608724212756,0.17463608724212756,0.17463608724212756,0.0,0.0,0.0,5.676051676815731
79,2016-08-01,5.483978969328861,5.475243093769243,5.742815566991159,5.483978969328861,5.483978969328861,0.12498293839173558,0.12498293839173558,0.12498293839173558,0.12498293839173558,0.12498293839173558,0.12498293839173558,0.0,0.0,0.0,5.608961907720596
80,2016-09-01,5.4665423490841185,5.25539383250316,5.522751594679352,5.4665423490841185,5.4665423490841185,-0.07959591996681213,-0.07959591996681213,-0.07959591996681213,-0.07959591996681213,-0.07959591996681213,-0.07959591996681213,0.0,0.0,0.0,5.386946429117306
81,2016-10-01,5.449668200460175,5.136858784385098,5.4066513196666,5.449668200460175,5.449668200460175,-0.1840876156638653,-0.1840876156638653,-0.1840876156638653,-0.1840876156638653,-0.1840876156638653,-0.1840876156638653,0.0,0.0,0.0,5.265580584796309
82,2016-11-01,5.432231580215432,5.087192074981576,5.357859304428841,5.432231580215432,5.432231580215432,-0.20844530828774765,-0.20844530828774765,-0.20844530828774765,-0.20844530828774765,-0.20844530828774765,-0.20844530828774765,0.0,0.0,0.0,5.223786271927684
83,2016-12-01,5.415276589123623,5.1219701327016365,5.390010874477002,5.415276589123623,5.415276589123623,-0.1559941355125225,-0.1559941355125225,-0.1559941355125225,-0.1559941355125225,-0.1559941355125225,-0.1559941355125225,0.0,0.0,0.0,5.2592824536111005
84,2017-01-01,5.397756431662088,5.574696143850157,5.836696092792509,5.397756431662088,5.397756431662088,0.3125459515492267,0.3125459515492267,0.3125459515492267,0.3125459515492267,0.3125459515492267,0.3125459515492267,0.0,0.0,0.0,5.710302383211315
85,2017-02-01,5.380236274200552,5.616732627276476,5.891889781800191,5.380236274200552,5.380236274200552,0.37584182876579264,0.37584182876579264,0.37584182876579264,0.37584182876579264,0.37584182876579264,0.37584182876579264,0.0,0.0,0.0,5.756078102966344
86,2017-03-01,5.362016803310882,5.343866171863111,5.605844334160664,5.362016803310882,5.362016803310882,0.11475988518231472,0.11475988518231472,0.11475988518231472,0.11475988518231472,0.11475988518231472,0.11475988518231472,0.0,0.0,0.0,5.476776688493197
87,2017-04-01,5.341845246254462,5.205318564324322,5.479191425912946,5.341845246254462,5.341845246254462,0.00036446410739354593,0.00036446410739354593,0.00036446410739354593,0.00036446410739354593,0.00036446410739354593,0.00036446410739354593,0.0,0.0,0.0,5.342209710361856
88,2017-05-01,5.32232438458696,5.239532558309199,5.509844657433372,5.32232438458696,5.32232438458696,0.05451462632488865,0.05451462632488865,0.05451462632488865,0.05451462632488865,0.05451462632488865,0.05451462632488865,0.0,0.0,0.0,5.376839010911849
89,2017-06-01,5.3021528275305405,5.137184493684976,5.404033567417773,5.3021528275305405,5.3021528275305405,-0.030259332349977387,-0.030259332349977387,-0.030259332349977387,-0.030259332349977387,-0.030259332349977387,-0.030259332349977387,0.0,0.0,0.0,5.271893495180563
90,2017-07-01,5.282631965863037,5.303921955949106,5.582165254864962,5.282631965863037,5.282631965863037,0.16201171746129756,0.16201171746129756,0.16201171746129756,0.16201171746129756,0.16201171746129756,0.16201171746129756,0.0,0.0,0.0,5.444643683324334
91,2017-08-01,5.262460408806618,5.264293129577663,5.52786698062195,5.262460408806618,5.262460408806618,0.13106616952287206,0.13106616952287206,0.13106616952287206,0.13106616952287206,0.13106616952287206,0.13106616952287206,0.0,0.0,0.0,5.39352657832949
