ags5,date,ground_truth,pred,error
1054,2020-01-31,5.8,5.907071352226067,0.10707135222606734
1054,2020-02-29,5.9,5.827977072185299,0.0720229278147011
1054,2020-03-31,5.1,5.25532038991794,0.15532038991794028
1054,2020-04-30,5.6,4.2118950141328755,1.3881049858671242
1054,2020-05-31,5.9,5.153774819743337,0.7462251802566637
1054,2020-06-30,5.3,5.925506038081443,0.6255060380814434
1054,2020-07-31,5.2,5.410220652361196,0.2102206523611958
1054,2020-08-31,5.0,5.159324493673187,0.15932449367318657
1054,2020-09-30,4.8,4.871048903642665,0.07104890364266492
1054,2020-10-31,4.6,4.763234913593085,0.16323491359308573
1054,2020-11-30,5.0,5.04385899920379,0.043858999203790106
1054,2020-12-31,5.5,5.508384554066313,0.008384554066313221
1054,2021-01-31,6.1,6.058227589831306,0.0417724101686936
1054,2021-02-28,6.3,6.157598511877005,0.1424014881229949
1054,2021-03-31,6.0,5.699714458189536,0.30028554181046374
1054,2021-04-30,5.6,5.6599656791358814,0.0599656791358818
1054,2021-05-31,5.1,5.432469135902913,0.3324691359029135
1055,2020-01-31,6.0,6.106227088344359,0.10622708834435901
1055,2020-02-29,5.9,5.98482252629667,0.08482252629666931
1055,2020-03-31,5.3,5.296584943322882,0.0034150566771176116
1055,2020-04-30,5.6,4.507341803197869,1.0926581968021303
1055,2020-05-31,5.8,5.14346401979845,0.65653598020155
1055,2020-06-30,5.4,5.762560936590505,0.3625609365905049
1055,2020-07-31,5.4,5.550154017069084,0.1501540170690836
1055,2020-08-31,5.3,5.3521936755639885,0.052193675563988684
1055,2020-09-30,5.0,5.117687738680085,0.1176877386800852
1055,2020-10-31,4.9,4.993637177878664,0.09363717787866399
1055,2020-11-30,5.3,5.414321065067374,0.11432106506737405
1055,2020-12-31,5.7,5.735282046469545,0.035282046469545136
1055,2021-01-31,6.2,6.2750845873892445,0.07508458738924428
1055,2021-02-28,6.3,6.114777739943864,0.18522226005613618
1055,2021-03-31,6.0,5.783272965616995,0.21672703438300456
1055,2021-04-30,5.6,5.963833584030218,0.3638335840302185
1055,2021-05-31,5.2,5.507027447361131,0.30702744736113097
1056,2020-01-31,4.8,4.8473929489509056,0.04739294895090573
1056,2020-02-29,4.7,4.78028519974071,0.08028519974071013
1056,2020-03-31,4.6,4.611803656746966,0.011803656746966595
1056,2020-04-30,5.2,4.50911103694045,0.6908889630595505
1056,2020-05-31,5.5,5.121982610174456,0.3780173898255441
1056,2020-06-30,5.7,5.486572140997361,0.21342785900263905
1056,2020-07-31,5.9,5.884930510555177,0.01506948944482378
1056,2020-08-31,5.8,5.830462087870306,0.030462087870306576
1056,2020-09-30,5.6,5.596925929121523,0.0030740708784762205
1056,2020-10-31,5.6,5.586025768166568,0.013974231833431716
1056,2020-11-30,5.5,5.575344512339661,0.07534451233966077
1056,2020-12-31,5.5,5.596613572004481,0.09661357200448073
1056,2021-01-31,5.8,5.756916721101173,0.043083278898826904
1056,2021-02-28,5.9,5.76963129939165,0.1303687006083507
1056,2021-03-31,5.7,5.83166052112164,0.13166052112164017
1056,2021-04-30,5.6,5.856375613237281,0.25637561323728164
1056,2021-05-31,5.5,5.568641068763163,0.06864106876316267
1057,2020-01-31,4.4,4.361919670706077,0.038080329293923576
1057,2020-02-29,4.3,4.356074985136689,0.05607498513668929
1057,2020-03-31,4.1,4.13907647095343,0.039076470953430587
1057,2020-04-30,4.7,3.8642080133707752,0.8357919866292249
1057,2020-05-31,4.9,4.3966452941299865,0.5033547058700139
1057,2020-06-30,5.0,4.77960161444705,0.22039838555294988
1057,2020-07-31,5.2,5.113150174437794,0.0868498255622061
1057,2020-08-31,5.1,5.247653014446555,0.1476530144465551
1057,2020-09-30,4.9,4.965434754496994,0.06543475449699354
1057,2020-10-31,4.7,4.880582136044182,0.1805821360441815
1057,2020-11-30,4.6,4.728112755353698,0.12811275535369848
1057,2020-12-31,4.6,4.679082202899909,0.07908220289990897
1057,2021-01-31,5.0,4.889245298642663,0.11075470135733667
1057,2021-02-28,5.0,4.956981673091938,0.0430183269080624
1057,2021-03-31,4.7,4.868110630916529,0.16811063091652922
1057,2021-04-30,4.5,4.675672240665314,0.17567224066531395
1057,2021-05-31,4.3,4.403582168420921,0.10358216842092105
1058,2020-01-31,4.1,4.011698836434674,0.08830116356532525
1058,2020-02-29,4.0,4.005800019154559,0.005800019154558633
1058,2020-03-31,3.8,3.9078623394664764,0.10786233946647661
1058,2020-04-30,4.4,3.725749017258419,0.6742509827415812
1058,2020-05-31,4.7,4.1010802788689,0.5989197211311001
1058,2020-06-30,4.7,4.5427623037719265,0.1572376962280737
1058,2020-07-31,4.9,4.864760464843114,0.0352395351568866
1058,2020-08-31,4.8,4.863060557384491,0.06306055738449157
1058,2020-09-30,4.7,4.6211572757762935,0.07884272422370664
1058,2020-10-31,4.6,4.684491469872313,0.08449146987231337
1058,2020-11-30,4.5,4.541342813335037,0.041342813335036865
1058,2020-12-31,4.5,4.50650946403462,0.006509464034619938
1058,2021-01-31,4.8,4.805963199348094,0.005963199348093973
1058,2021-02-28,4.8,4.721307645900685,0.07869235409931452
1058,2021-03-31,4.6,4.650976745436358,0.05097674543635833
1058,2021-04-30,4.5,4.882011393272881,0.38201139327288125
1058,2021-05-31,4.5,4.581670254033877,0.0816702540338774
1059,2020-01-31,5.0,4.502768586135236,0.497231413864764
1059,2020-02-29,4.9,4.8511235519530596,0.0488764480469408
1059,2020-03-31,4.8,4.81248537399394,0.012485373993940563
1059,2020-04-30,5.3,4.627035163841446,0.6729648361585534
1059,2020-05-31,5.6,5.038782839385743,0.5612171606142571
1059,2020-06-30,5.5,5.517219517308059,0.017219517308059373
1059,2020-07-31,5.6,5.620609499863798,0.020609499863798675
1059,2020-08-31,5.7,5.582606392184074,0.11739360781592634
1059,2020-09-30,5.4,5.534191936256188,0.13419193625618764
1059,2020-10-31,5.4,5.378114940913378,0.021885059086621972
1059,2020-11-30,5.4,5.29824372558667,0.10175627441333024
1059,2020-12-31,5.4,5.434946662508904,0.03494666250890344
1059,2021-01-31,5.8,5.752345907891483,0.0476540921085169
1059,2021-02-28,5.9,5.749873905321306,0.15012609467869442
1059,2021-03-31,5.7,5.784878322506114,0.08487832250611405
1059,2021-04-30,5.5,5.726164248117899,0.22616424811789937
1059,2021-05-31,5.3,5.484402385925137,0.18440238592513758
1060,2020-01-31,4.4,4.376776837940783,0.023223162059217373
1060,2020-02-29,4.4,4.438557937477905,0.038557937477905035
1060,2020-03-31,4.3,4.319560621972223,0.019560621972223302
1060,2020-04-30,4.9,4.244463320490983,0.6555366795090176
1060,2020-05-31,5.1,4.745992683518052,0.3540073164819475
1060,2020-06-30,5.3,5.079729269518479,0.2202707304815208
1060,2020-07-31,5.5,5.43072338871875,0.06927661128124996
1060,2020-08-31,5.4,5.533041285386814,0.13304128538681326
1060,2020-09-30,5.2,5.254780024668344,0.05478002466834386
1060,2020-10-31,5.2,5.135988275866171,0.06401172413382916
1060,2020-11-30,5.0,5.172626311494595,0.17262631149459473
1060,2020-12-31,5.0,5.026691605707879,0.026691605707878985
1060,2021-01-31,5.2,5.238197516121755,0.03819751612175448
1060,2021-02-28,5.3,5.2136086285934296,0.08639137140657027
1060,2021-03-31,5.2,5.2220769062670005,0.022076906267000318
1060,2021-04-30,5.1,5.264572909786873,0.1645729097868731
1060,2021-05-31,5.0,5.018645546085952,0.018645546085951814
1061,2020-01-31,5.1,5.074202329689996,0.025797670310003795
1061,2020-02-29,5.0,5.016337295083663,0.016337295083663328
1061,2020-03-31,5.0,4.950981604736177,0.04901839526382279
1061,2020-04-30,5.8,4.83269253488188,0.9673074651181199
1061,2020-05-31,6.1,5.618321311297654,0.4816786887023454
1061,2020-06-30,6.3,6.00654480421741,0.29345519578258994
1061,2020-07-31,6.3,6.499502022906278,0.1995020229062785
1061,2020-08-31,6.3,6.329508387982463,0.029508387982462914
1061,2020-09-30,6.0,6.1085858310416095,0.10858583104160946
1061,2020-10-31,5.9,5.948006982463812,0.04800698246381163
1061,2020-11-30,5.8,5.78512335824334,0.014876641756659481
1061,2020-12-31,5.9,5.859092419487407,0.040907580512593356
1061,2021-01-31,6.3,6.21970649060203,0.0802935093979702
1061,2021-02-28,6.5,6.239413392013416,0.26058660798658373
1061,2021-03-31,6.3,6.483832722682979,0.183832722682979
1061,2021-04-30,6.2,6.333081473028423,0.13308147302842244
1061,2021-05-31,6.0,6.172019459900881,0.17201945990088063
1062,2020-01-31,3.3,3.2666949522878563,0.03330504771214349
1062,2020-02-29,3.3,3.2672540055738817,0.03274599442611814
1062,2020-03-31,3.2,3.248172677460124,0.04817267746012366
1062,2020-04-30,3.7,3.162816562240965,0.537183437759035
1062,2020-05-31,4.0,3.466758575963944,0.5332414240360559
1062,2020-06-30,4.1,3.958307790918512,0.1416922090814876
1062,2020-07-31,4.2,4.184221538224512,0.01577846177548814
1062,2020-08-31,4.2,4.2011411164876815,0.0011411164876813373
1062,2020-09-30,4.0,4.110925457632185,0.11092545763218542
1062,2020-10-31,4.0,3.9798136081146978,0.020186391885302246
1062,2020-11-30,3.8,3.9787752988109504,0.17877529881095056
1062,2020-12-31,3.9,3.8107038729882956,0.08929612701170431
1062,2021-01-31,4.1,4.070808506108168,0.0291914938918314
1062,2021-02-28,4.2,4.082208175409964,0.11779182459003579
1062,2021-03-31,4.0,4.161295806294923,0.16129580629492324
1062,2021-04-30,3.9,4.055173347990681,0.15517334799068072
1062,2021-05-31,3.7,3.870791190371253,0.1707911903712529
2000,2020-01-31,6.4,6.281338186114995,0.11866181388500507
2000,2020-02-29,6.4,6.343734700204874,0.05626529979512629
2000,2020-03-31,6.3,6.326079597610409,0.026079597610409344
2000,2020-04-30,7.3,6.239133818728286,1.060866181271714
2000,2020-05-31,7.9,7.0068614940909315,0.8931385059090688
2000,2020-06-30,8.2,8.178110886821134,0.021889113178865216
2000,2020-07-31,8.5,8.65386295256231,0.15386295256231008
2000,2020-08-31,8.4,8.747541879676685,0.34754187967668493
2000,2020-09-30,8.0,8.271448300880605,0.27144830088060523
2000,2020-10-31,7.9,7.92383677080797,0.023836770807969643
2000,2020-11-30,7.7,7.795690699677885,0.0956906996778848
2000,2020-12-31,7.7,7.64410980421765,0.055890195782350105
2000,2021-01-31,8.1,7.9954990702380915,0.10450092976190817
2000,2021-02-28,8.1,8.098436801585573,0.0015631984144270916
2000,2021-03-31,8.0,8.03197652808574,0.031976528085740696
2000,2021-04-30,8.0,8.547545330699613,0.547545330699613
2000,2021-05-31,7.8,8.02489624939199,0.22489624939198993
3101,2020-01-31,4.8,4.791232690855731,0.008767309144269042
3101,2020-02-29,4.7,4.7465018382254325,0.0465018382254323
3101,2020-03-31,4.6,4.654382735713449,0.05438273571344965
3101,2020-04-30,5.3,4.539988841258409,0.760011158741591
3101,2020-05-31,5.5,4.959749457697636,0.5402505423023642
3101,2020-06-30,5.6,5.2983427406277475,0.3016572593722522
3101,2020-07-31,5.8,5.6609307830372435,0.13906921696275631
3101,2020-08-31,6.0,5.783210074566171,0.21678992543382858
3101,2020-09-30,5.7,5.814826245705211,0.11482624570521072
3101,2020-10-31,5.6,5.660744529506319,0.06074452950631937
3101,2020-11-30,5.4,5.481240486630559,0.08124048663055827
3101,2020-12-31,5.4,5.4186135105429845,0.018613510542984102
3101,2021-01-31,5.7,5.631108569695115,0.06889143030488487
3101,2021-02-28,5.7,5.632367573055274,0.06763242694472638
3101,2021-03-31,5.5,5.627554971209992,0.12755497120999237
3101,2021-04-30,5.5,5.673945878186919,0.17394587818691942
3101,2021-05-31,5.3,5.503583944790601,0.20358394479060138
3102,2020-01-31,8.9,8.812727664271051,0.0872723357289491
3102,2020-02-29,9.0,8.920315449299991,0.07968455070000857
3102,2020-03-31,8.8,8.90708895436122,0.10708895436121857
3102,2020-04-30,9.9,8.713033471652404,1.1869665283475967
3102,2020-05-31,10.5,9.649164800673251,0.8508351993267489
3102,2020-06-30,10.6,10.815327013967844,0.21532701396784404
3102,2020-07-31,10.7,10.857777108785408,0.15777710878540852
3102,2020-08-31,10.9,10.849565564988916,0.05043443501108413
3102,2020-09-30,10.6,10.722591048561048,0.12259104856104841
3102,2020-10-31,10.2,10.524364285981616,0.32436428598161626
3102,2020-11-30,9.7,10.017963433777163,0.3179634337771642
3102,2020-12-31,9.5,9.726361926478068,0.2263619264780683
3102,2021-01-31,10.0,9.740606444047044,0.2593935559529559
3102,2021-02-28,10.2,10.07667039628762,0.12332960371237967
3102,2021-03-31,9.8,10.071307894019101,0.2713078940191007
3102,2021-04-30,9.7,10.218287200893133,0.5182872008931341
3102,2021-05-31,9.4,9.639689685708962,0.23968968570896187
3103,2020-01-31,4.3,4.26285649341341,0.037143506586589936
3103,2020-02-29,4.4,4.319126828715275,0.08087317128472549
3103,2020-03-31,4.4,4.34629864733494,0.05370135266506004
3103,2020-04-30,5.0,4.352785824557234,0.647214175442766
3103,2020-05-31,5.5,4.840142832120008,0.6598571678799923
3103,2020-06-30,5.5,5.583874175027563,0.08387417502756289
3103,2020-07-31,5.6,5.644962027955474,0.044962027955474326
3103,2020-08-31,5.7,5.618531677965013,0.08146832203498722
3103,2020-09-30,5.6,5.543851933003987,0.0561480669960126
3103,2020-10-31,5.4,5.543878237239561,0.1438782372395604
3103,2020-11-30,5.2,5.298617461014574,0.09861746101457403
3103,2020-12-31,5.2,5.183926091207902,0.016073908792098024
3103,2021-01-31,5.5,5.432755700566917,0.0672442994330833
3103,2021-02-28,5.5,5.537533071796327,0.03753307179632692
3103,2021-03-31,5.5,5.462264760498629,0.037735239501371254
3103,2021-04-30,5.5,5.585319710176467,0.08531971017646711
3103,2021-05-31,5.5,5.490385639643667,0.00961436035633323
3151,2020-01-31,4.1,4.020231515240546,0.07976848475945353
3151,2020-02-29,4.1,4.108767721123688,0.00876772112368851
3151,2020-03-31,3.9,4.0337604406278285,0.13376044062782855
3151,2020-04-30,4.3,3.8305307697223023,0.4694692302776975
3151,2020-05-31,4.6,4.153804611172605,0.4461953888273946
3151,2020-06-30,4.7,4.5034063081670075,0.1965936918329927
3151,2020-07-31,4.8,4.7544793157611815,0.045520684238818276
3151,2020-08-31,5.0,4.792125192364124,0.20787480763587585
3151,2020-09-30,4.7,4.879071042874012,0.17907104287401143
3151,2020-10-31,4.6,4.677020757597261,0.07702075759726146
3151,2020-11-30,4.4,4.538204920315687,0.13820492031568676
3151,2020-12-31,4.3,4.464731833675306,0.1647318336753063
3151,2021-01-31,4.7,4.4905645761698825,0.2094354238301177
3151,2021-02-28,4.8,4.714146348117932,0.08585365188206762
3151,2021-03-31,4.7,4.714978915601078,0.01497891560107778
3151,2021-04-30,4.6,4.684788693973469,0.08478869397346944
3151,2021-05-31,4.4,4.588103865028075,0.18810386502807486
3153,2020-01-31,6.4,6.1993111800428675,0.20068881995713284
3153,2020-02-29,6.2,6.321042254238138,0.12104225423813819
3153,2020-03-31,6.1,6.079703226068715,0.020296773931284484
3153,2020-04-30,7.0,5.882419289822469,1.1175807101775312
3153,2020-05-31,7.5,6.67715987885561,0.8228401211443899
3153,2020-06-30,7.5,7.439078416912594,0.06092158308740636
3153,2020-07-31,7.4,7.6007959362047295,0.20079593620472913
3153,2020-08-31,7.5,7.360633541319267,0.13936645868073327
3153,2020-09-30,7.1,7.350033697931891,0.2500336979318911
3153,2020-10-31,6.9,7.0239892463199185,0.12398924631991814
3153,2020-11-30,6.8,6.911899439014094,0.1118994390140946
3153,2020-12-31,6.9,6.881832223605875,0.018167776394125035
3153,2021-01-31,7.4,7.267621703475823,0.13237829652417776
3153,2021-02-28,7.5,7.333086508146745,0.1669134918532551
3153,2021-03-31,7.3,7.404087475667912,0.10408747566791199
3153,2021-04-30,7.2,7.291839891972182,0.09183989197218168
3153,2021-05-31,6.9,7.140617756387283,0.2406177563872829
3154,2020-01-31,5.9,5.827580687270938,0.07241931272906221
3154,2020-02-29,5.7,5.922326828874651,0.2223268288746505
3154,2020-03-31,5.7,5.643960006603695,0.056039993396304943
3154,2020-04-30,6.1,5.633629340203545,0.4663706597964543
3154,2020-05-31,6.3,5.954494974993208,0.3455050250067915
3154,2020-06-30,6.4,6.220269521062645,0.17973047893735572
3154,2020-07-31,6.6,6.4647175493701265,0.1352824506298731
3154,2020-08-31,6.7,6.559453513311466,0.14054648668853442
3154,2020-09-30,6.6,6.580291838139696,0.01970816186030344
3154,2020-10-31,6.4,6.546334688816744,0.1463346888167436
3154,2020-11-30,6.2,6.354301729120861,0.15430172912086082
3154,2020-12-31,6.1,6.260412495058111,0.16041249505811095
3154,2021-01-31,6.7,6.293621096982857,0.40637890301714297
3154,2021-02-28,6.7,6.687984938090736,0.012015061909264269
3154,2021-03-31,6.5,6.604226169846262,0.1042261698462621
3154,2021-04-30,6.5,6.525716171602951,0.025716171602950588
3154,2021-05-31,6.1,6.474467531860559,0.37446753186055926
3155,2020-01-31,5.4,5.3424092415751,0.057590758424900024
3155,2020-02-29,5.1,5.353092487753111,0.25309248775311133
3155,2020-03-31,5.0,5.0486077093789525,0.048607709378952535
3155,2020-04-30,5.8,4.894893031310337,0.9051069686896627
3155,2020-05-31,6.1,5.462830906380393,0.6371690936196064
3155,2020-06-30,6.2,5.9766067906432365,0.22339320935676366
3155,2020-07-31,6.0,6.33040760662626,0.33040760662625956
3155,2020-08-31,6.1,5.994188066391512,0.10581193360848751
3155,2020-09-30,5.6,5.957529047666649,0.3575290476666497
3155,2020-10-31,5.5,5.599039556232655,0.09903955623265492
3155,2020-11-30,5.4,5.476469346261859,0.07646934626185864
3155,2020-12-31,5.6,5.467247856226512,0.13275214377348732
3155,2021-01-31,6.0,5.89013477424524,0.10986522575475988
3155,2021-02-28,6.0,5.908943705722202,0.09105629427779771
3155,2021-03-31,5.8,5.887118420659845,0.08711842065984499
3155,2021-04-30,5.7,5.818249793743703,0.11824979374370326
3155,2021-05-31,5.5,5.672862939471143,0.17286293947114295
3157,2020-01-31,4.5,4.611481985896469,0.11148198589646885
3157,2020-02-29,4.6,4.4831638905877895,0.11683610941221012
3157,2020-03-31,4.5,4.504278200253188,0.004278200253187592
3157,2020-04-30,5.1,4.461942492432411,0.6380575075675887
3157,2020-05-31,5.4,4.877287720464258,0.5227122795357424
3157,2020-06-30,5.4,5.436367715480148,0.03636771548014739
3157,2020-07-31,5.6,5.540333715452277,0.05966628454772227
3157,2020-08-31,5.8,5.646033409755991,0.15396659024400883
3157,2020-09-30,5.6,5.750867893659413,0.150867893659413
3157,2020-10-31,5.5,5.58261876828131,0.08261876828130976
3157,2020-11-30,5.3,5.493334583753474,0.19333458375347412
3157,2020-12-31,5.2,5.3340503162751585,0.1340503162751583
3157,2021-01-31,5.6,5.443014428692356,0.15698557130764357
3157,2021-02-28,5.4,5.585452307703138,0.18545230770313736
3157,2021-03-31,5.4,5.315717548786647,0.08428245121335376
3157,2021-04-30,5.4,5.3980524810797865,0.001947518920213831
3157,2021-05-31,5.2,5.330050628794864,0.13005062879486395
3158,2020-01-31,4.4,4.379662108069853,0.020337891930147123
3158,2020-02-29,4.5,4.42732852858805,0.07267147141195007
3158,2020-03-31,4.4,4.328937478031173,0.07106252196882767
3158,2020-04-30,4.9,4.265050009309672,0.6349499906903286
3158,2020-05-31,5.1,4.601850980099159,0.4981490199008407
3158,2020-06-30,5.2,5.057824138902067,0.14217586109793334
3158,2020-07-31,5.3,5.406430797232399,0.10643079723239879
3158,2020-08-31,5.6,5.169598413097916,0.4304015869020841
3158,2020-09-30,5.2,5.427292232441872,0.22729223244187224
3158,2020-10-31,4.9,5.139107134590153,0.23910713459015298
3158,2020-11-30,4.7,4.870891355587364,0.17089135558736412
3158,2020-12-31,4.8,4.775562568634432,0.024437431365567974
3158,2021-01-31,5.2,5.102753307713622,0.09724669228637861
3158,2021-02-28,5.2,5.25437601040014,0.05437601040013984
3158,2021-03-31,5.0,5.0693834153530855,0.06938341535308545
3158,2021-04-30,4.9,4.936866928640658,0.03686692864065755
3158,2021-05-31,4.8,4.775972222924162,0.024027777075837697
3159,2020-01-31,5.5,5.357049813566353,0.1429501864336471
3159,2020-02-29,5.5,5.451538654218765,0.04846134578123529
3159,2020-03-31,5.5,5.3872433425441235,0.11275665745587649
3159,2020-04-30,6.1,5.402186189594737,0.6978138104052629
3159,2020-05-31,6.4,6.009241714280559,0.39075828571944093
3159,2020-06-30,6.5,6.330391788710499,0.16960821128950077
3159,2020-07-31,6.7,6.634089713807803,0.06591028619219674
3159,2020-08-31,6.9,6.729638882784768,0.17036111721523195
3159,2020-09-30,6.4,6.7541376279357745,0.3541376279357742
3159,2020-10-31,6.2,6.261581860514257,0.061581860514256626
3159,2020-11-30,6.0,6.174001406237376,0.1740014062373758
3159,2020-12-31,5.9,5.979599413703355,0.07959941370335422
3159,2021-01-31,6.2,6.267097087616093,0.06709708761609257
3159,2021-02-28,6.3,6.155903226940948,0.14409677305905166
3159,2021-03-31,6.1,6.2545089810971275,0.15450898109712785
3159,2021-04-30,6.0,6.0834079874302995,0.08340798743029953
3159,2021-05-31,5.9,5.969123547957482,0.06912354795748143
3241,2020-01-31,6.6,6.509477302366349,0.0905226976336504
3241,2020-02-29,6.6,6.595496274469009,0.004503725530990543
3241,2020-03-31,6.5,6.522100410119901,0.022100410119900715
3241,2020-04-30,7.2,6.461763528775408,0.7382364712245923
3241,2020-05-31,7.6,7.026102596744253,0.5738974032557467
3241,2020-06-30,7.9,7.711544668646893,0.188455331353107
