,ags5,date,ground_truth,pred,error
23421,7333,2020-12-31,5.8,5.2973747,0.502625274658203
23422,7333,2021-01-31,6.2,5.2022552,0.9977447509765627
23423,7333,2021-02-28,6.2,5.0500855,1.1499144554138185
23424,7333,2021-03-31,6.0,5.6443715,0.35562849044799805
23425,7333,2021-04-30,5.9,5.6587977,0.24120225906372106
23426,7333,2021-05-31,5.7,5.6126165,0.08738346099853533
23547,7334,2020-01-31,4.2,3.7699857,0.4300143241882326
23548,7334,2020-02-29,4.1,3.7616134,0.33838663101196254
23549,7334,2020-03-31,3.9,3.7356958,0.16430416107177725
23550,7334,2020-04-30,4.6,3.7354276,0.8645723819732662
23551,7334,2020-05-31,4.8,3.6699095,1.130090522766113
23552,7334,2020-06-30,4.8,3.7155676,1.0844324111938475
23553,7334,2020-07-31,4.9,4.2576637,0.6423362731933597
23554,7334,2020-08-31,4.9,4.020563,0.8794368743896488
23555,7334,2020-09-30,4.6,3.9033902,0.6966098308563229
23556,7334,2020-10-31,4.4,4.0907702,0.3092297554016117
23557,7334,2020-11-30,4.4,3.9955153,0.40448465347290075
23558,7334,2020-12-31,4.4,4.057184,0.3428157806396488
23559,7334,2021-01-31,4.9,4.160983,0.7390169143676761
23560,7334,2021-02-28,4.7,4.046608,0.6533920288085939
23561,7334,2021-03-31,4.5,4.0528817,0.44711828231811523
23562,7334,2021-04-30,4.4,4.46891,0.0689102172851559
23563,7334,2021-05-31,4.3,4.4714613,0.17146129608154315
23684,7335,2020-01-31,5.0,4.610248,0.3897519111633301
23685,7335,2020-02-29,4.9,4.723613,0.1763872146606449
23686,7335,2020-03-31,4.8,4.7057734,0.09422664642333967
23687,7335,2020-04-30,5.5,4.596742,0.9032578468322754
23688,7335,2020-05-31,5.8,4.868396,0.9316041946411131
23689,7335,2020-06-30,5.9,4.8589067,1.0410932540893558
23690,7335,2020-07-31,6.0,4.85342,1.1465802192687988
23691,7335,2020-08-31,6.1,5.332626,0.7673741340637203
23692,7335,2020-09-30,5.5,5.115444,0.3845558166503906
23693,7335,2020-10-31,5.4,4.8188996,0.5811003684997562
23694,7335,2020-11-30,5.3,5.030864,0.26913623809814435
23695,7335,2020-12-31,5.3,5.033874,0.266125965118408
23696,7335,2021-01-31,5.6,4.913949,0.686050987243652
23697,7335,2021-02-28,5.7,5.0479245,0.6520754814147951
23698,7335,2021-03-31,5.6,5.048163,0.551837062835693
23699,7335,2021-04-30,5.5,5.154753,0.3452467918395996
23700,7335,2021-05-31,5.3,5.4447484,0.14474840164184588
23821,7336,2020-01-31,4.3,5.64068,1.3406798362731935
23822,7336,2020-02-29,4.5,5.6788316,1.1788315773010254
23823,7336,2020-03-31,4.3,4.2308755,0.06912450790405256
23824,7336,2020-04-30,4.5,4.1056128,0.39438724517822266
23825,7336,2020-05-31,4.8,4.117982,0.6820180892944334
23826,7336,2020-06-30,4.9,4.43076,0.4692400932312015
23827,7336,2020-07-31,5.2,4.3692594,0.8307406425476076
23828,7336,2020-08-31,5.3,4.203128,1.0968721389770506
23829,7336,2020-09-30,4.9,4.620294,0.279705905914307
23830,7336,2020-10-31,4.8,4.383032,0.4169681549072264
23831,7336,2020-11-30,4.8,4.1709285,0.629071521759033
23832,7336,2020-12-31,4.7,4.514167,0.18583316802978533
23833,7336,2021-01-31,4.9,4.4731913,0.42680873870849645
23834,7336,2021-02-28,5.1,4.3451943,0.7548056602478024
23835,7336,2021-03-31,4.9,4.6444864,0.25551357269287145
23836,7336,2021-04-30,4.7,4.5499043,0.15009565353393572
23837,7336,2021-05-31,4.7,4.537633,0.16236705780029315
23958,7337,2020-01-31,4.0,3.4883938,0.5116062164306641
23959,7337,2020-02-29,3.9,3.4435658,0.45643415451049796
23960,7337,2020-03-31,3.8,3.4123058,0.38769416809082013
23961,7337,2020-04-30,4.4,3.5371826,0.8628174304962162
23962,7337,2020-05-31,4.6,3.456427,1.143572902679443
23963,7337,2020-06-30,4.6,3.5262163,1.073783731460571
23964,7337,2020-07-31,4.7,4.0891585,0.6108414649963381
23965,7337,2020-08-31,4.8,3.8730855,0.9269145011901854
23966,7337,2020-09-30,4.6,3.6968787,0.9031213283538815
23967,7337,2020-10-31,4.4,3.9022696,0.49773039817810094
23968,7337,2020-11-30,4.3,3.7892535,0.5107465267181395
23969,7337,2020-12-31,4.2,3.811843,0.3881570816040041
23970,7337,2021-01-31,4.7,4.00328,0.6967198371887209
23971,7337,2021-02-28,4.8,3.8956058,0.9043941974639891
23972,7337,2021-03-31,4.6,3.9323165,0.6676834583282467
23973,7337,2021-04-30,4.5,4.4364724,0.06352758407592773
23974,7337,2021-05-31,4.3,4.368268,0.06826801300048846
24095,7338,2020-01-31,3.8,4.446281,0.6462809562683107
24096,7338,2020-02-29,3.8,3.4592054,0.3407946109771727
24097,7338,2020-03-31,3.7,3.405373,0.2946269035339357
24098,7338,2020-04-30,4.1,3.3046212,0.7953787803649899
24099,7338,2020-05-31,4.3,3.5738933,0.7261066913604735
24100,7338,2020-06-30,4.4,3.5476778,0.8523222446441654
24101,7338,2020-07-31,4.5,3.5050824,0.994917631149292
24102,7338,2020-08-31,4.6,3.9402149,0.6597851276397702
24103,7338,2020-09-30,4.5,3.7547581,0.7452418804168701
24104,7338,2020-10-31,4.3,3.532978,0.7670219421386717
24105,7338,2020-11-30,4.3,3.87224,0.4277599334716795
24106,7338,2020-12-31,4.3,3.8454537,0.45454626083374006
24107,7338,2021-01-31,4.6,3.7616963,0.8383036613464352
24108,7338,2021-02-28,4.6,4.063071,0.5369292259216305
24109,7338,2021-03-31,4.5,3.9780066,0.5219933986663818
24110,7338,2021-04-30,4.5,4.012664,0.4873361587524414
24111,7338,2021-05-31,4.4,4.2826815,0.11731853485107457
24232,7339,2020-01-31,3.6,4.321842,0.7218421936035155
24233,7339,2020-02-29,3.6,4.3616996,0.7616995811462401
24234,7339,2020-03-31,3.5,3.441278,0.05872201919555664
24235,7339,2020-04-30,4.0,3.3269942,0.6730058193206787
24236,7339,2020-05-31,4.5,3.2284884,1.2715115547180176
24237,7339,2020-06-30,4.5,3.7784312,0.7215688228607178
24238,7339,2020-07-31,4.6,3.6943543,0.9056457042694088
24239,7339,2020-08-31,4.7,3.5632,1.136800003051758
24240,7339,2020-09-30,4.4,4.015225,0.3847750663757328
24241,7339,2020-10-31,4.3,3.7215486,0.5784514427185057
24242,7339,2020-11-30,4.2,3.533191,0.6668090343475344
24243,7339,2020-12-31,4.2,3.8813791,0.31862087249755877
24244,7339,2021-01-31,4.5,3.7659347,0.7340652942657471
24245,7339,2021-02-28,4.5,3.5743554,0.9256446361541748
24246,7339,2021-03-31,4.3,4.043827,0.2561729431152342
24247,7339,2021-04-30,4.3,4.067306,0.23269395828247053
24248,7339,2021-05-31,4.2,4.124741,0.07525892257690447
24369,7340,2020-01-31,4.1,3.6796591,0.42034087181091273
24370,7340,2020-02-29,4.0,3.6353517,0.36464834213256836
24371,7340,2020-03-31,3.8,3.5702474,0.22975258827209455
24372,7340,2020-04-30,4.2,3.5795457,0.620454263687134
24373,7340,2020-05-31,4.4,3.5307672,0.869232797622681
24374,7340,2020-06-30,4.4,3.5868187,0.813181304931641
24375,7340,2020-07-31,4.4,4.0304713,0.36952867507934606
24376,7340,2020-08-31,4.5,3.8945765,0.6054234504699707
24377,7340,2020-09-30,4.1,3.790023,0.30997691154479945
24378,7340,2020-10-31,3.9,3.7750714,0.1249286174774169
24379,7340,2020-11-30,3.9,3.6934257,0.20657434463500968
24380,7340,2020-12-31,4.0,3.7765086,0.22349143028259277
24381,7340,2021-01-31,4.4,3.9293354,0.47066464424133336
24382,7340,2021-02-28,4.3,3.8212652,0.47873477935791
24383,7340,2021-03-31,4.2,3.8146372,0.38536281585693377
24384,7340,2021-04-30,4.1,4.1153812,0.015381240844726918
24385,7340,2021-05-31,4.1,4.088541,0.011458969116210582
24506,8111,2020-01-31,4.4,4.216333,0.183667087554932
24507,8111,2020-02-29,4.4,4.086156,0.3138441085815433
24508,8111,2020-03-31,4.4,4.0448785,0.35512151718139684
24509,8111,2020-04-30,5.1,3.9377544,1.1622456073760983
24510,8111,2020-05-31,5.5,4.2583437,1.2416563034057617
24511,8111,2020-06-30,5.7,4.1950097,1.5049902915954592
24512,8111,2020-07-31,5.8,4.070859,1.729141044616699
24513,8111,2020-08-31,6.0,4.87669,1.1233100891113281
24514,8111,2020-09-30,6.0,4.622804,1.3771958351135254
24515,8111,2020-10-31,5.7,4.406884,1.29311580657959
24516,8111,2020-11-30,5.5,4.984973,0.5150270462036133
24517,8111,2020-12-31,5.4,4.8222423,0.5777577400207523
24518,8111,2021-01-31,5.6,4.586553,1.0134469032287594
24519,8111,2021-02-28,5.6,4.924052,0.6759482383728024
24520,8111,2021-03-31,5.5,4.8513107,0.6486892700195312
24521,8111,2021-04-30,5.4,4.984558,0.41544189453125036
24522,8111,2021-05-31,5.2,5.3255515,0.12555150985717756
24643,8115,2020-01-31,3.1,5.384495,2.2844947814941405
24644,8115,2020-02-29,3.0,5.5080457,2.5080456733703613
24645,8115,2020-03-31,2.9,2.7996354,0.10036458969116202
24646,8115,2020-04-30,3.5,2.7329035,0.7670965194702148
24647,8115,2020-05-31,3.8,2.6341286,1.1658714294433592
24648,8115,2020-06-30,3.9,3.186392,0.7136079311370849
24649,8115,2020-07-31,3.9,3.0470777,0.8529223442077636
24650,8115,2020-08-31,4.2,2.9567602,1.2432398319244387
24651,8115,2020-09-30,4.2,3.44389,0.7561099052429201
24652,8115,2020-10-31,4.0,3.1172152,0.8827848434448242
24653,8115,2020-11-30,3.9,2.972338,0.9276620388031005
24654,8115,2020-12-31,3.9,3.4114008,0.48859920501708975
24655,8115,2021-01-31,4.1,3.2345302,0.8654697895050045
24656,8115,2021-02-28,4.1,3.097813,1.00218710899353
24657,8115,2021-03-31,4.0,3.5829053,0.41709470748901367
24658,8115,2021-04-30,3.8,3.651162,0.14883809089660627
24659,8115,2021-05-31,3.7,3.6066327,0.09336729049682635
24780,8116,2020-01-31,3.4,3.1074588,0.29254117012023917
24781,8116,2020-02-29,3.4,3.0602922,0.3397077560424804
24782,8116,2020-03-31,3.4,3.0343783,0.3656217098236083
24783,8116,2020-04-30,3.9,3.185971,0.7140289783477782
24784,8116,2020-05-31,4.2,3.0706606,1.129339408874512
24785,8116,2020-06-30,4.3,3.0874195,1.2125804901123045
24786,8116,2020-07-31,4.4,3.7050133,0.694986724853516
24787,8116,2020-08-31,4.6,3.5496678,1.050332164764404
24788,8116,2020-09-30,4.6,3.4001524,1.199847555160522
24789,8116,2020-10-31,4.3,3.813094,0.48690609931945783
24790,8116,2020-11-30,4.2,3.614965,0.5850350379943849
24791,8116,2020-12-31,4.1,3.506014,0.5939858913421627
24792,8116,2021-01-31,4.4,3.7098281,0.6901718616485599
24793,8116,2021-02-28,4.4,3.593693,0.8063069820404056
24794,8116,2021-03-31,4.3,3.5715885,0.7284114837646483
24795,8116,2021-04-30,4.2,4.098944,0.10105581283569354
24796,8116,2021-05-31,4.1,4.049497,0.05050287246704066
24917,8117,2020-01-31,4.0,4.093844,0.09384393692016602
24918,8117,2020-02-29,3.9,3.625312,0.27468791007995597
24919,8117,2020-03-31,4.0,3.5185277,0.4814722537994385
24920,8117,2020-04-30,4.8,3.3902004,1.4097996234893797
24921,8117,2020-05-31,5.1,3.8104548,1.2895451545715328
24922,8117,2020-06-30,5.1,3.722783,1.3772169113159176
24923,8117,2020-07-31,5.1,3.6308203,1.4691797256469723
24924,8117,2020-08-31,5.4,4.371207,1.028792762756348
24925,8117,2020-09-30,5.2,4.0774655,1.122534465789795
24926,8117,2020-10-31,4.9,3.8169832,1.0830167770385746
24927,8117,2020-11-30,4.8,4.3138466,0.4861534118652342
24928,8117,2020-12-31,4.7,4.20822,0.4917799949645998
24929,8117,2021-01-31,5.1,4.0344214,1.0655785560607907
24930,8117,2021-02-28,4.9,4.38192,0.5180801391601566
24931,8117,2021-03-31,4.8,4.4022446,0.3977554321289061
24932,8117,2021-04-30,4.8,4.579671,0.2203290939331053
24933,8117,2021-05-31,4.5,4.7362514,0.2362513542175293
25054,8118,2020-01-31,3.1,4.832454,1.732454204559326
25055,8118,2020-02-29,3.0,4.9082756,1.9082756042480469
25056,8118,2020-03-31,3.0,2.8566809,0.14331912994384766
25057,8118,2020-04-30,3.4,2.7422361,0.6577638626098632
25058,8118,2020-05-31,3.7,2.6406686,1.0593313694000246
25059,8118,2020-06-30,3.8,3.1263843,0.6736157417297362
25060,8118,2020-07-31,3.9,3.007431,0.8925689697265624
25061,8118,2020-08-31,4.0,2.949573,1.050426959991455
25062,8118,2020-09-30,3.9,3.378693,0.5213068962097167
25063,8118,2020-10-31,3.7,3.1069887,0.5930113315582277
25064,8118,2020-11-30,3.6,2.9847448,0.6152552127838136
25065,8118,2020-12-31,3.6,3.2850604,0.3149395942687989
25066,8118,2021-01-31,3.8,3.1762164,0.6237836360931395
25067,8118,2021-02-28,3.7,3.0597954,0.6402046203613283
25068,8118,2021-03-31,3.7,3.392466,0.3075339317321779
25069,8118,2021-04-30,3.6,3.4190974,0.1809025764465333
25070,8118,2021-05-31,3.5,3.4558575,0.04414248466491699
25191,8119,2020-01-31,3.6,3.1177952,0.4822047710418702
25192,8119,2020-02-29,3.5,3.0188901,0.4811098575592041
25193,8119,2020-03-31,3.5,2.928855,0.5711450576782227
25194,8119,2020-04-30,4.2,3.1348128,1.065187168121338
25195,8119,2020-05-31,4.4,3.0163715,1.3836285114288334
25196,8119,2020-06-30,4.6,3.0439827,1.5560172557830807
25197,8119,2020-07-31,4.6,3.7772608,0.822739219665527
25198,8119,2020-08-31,4.8,3.5726535,1.2273464679718016
25199,8119,2020-09-30,4.8,3.3945687,1.4054313182830809
25200,8119,2020-10-31,4.6,3.8944654,0.7055345535278317
25201,8119,2020-11-30,4.4,3.7477617,0.6522382736206058
25202,8119,2020-12-31,4.4,3.651255,0.7487451076507572
25203,8119,2021-01-31,4.7,3.8847084,0.8152915954589846
25204,8119,2021-02-28,4.6,3.77195,0.8280499935150143
25205,8119,2021-03-31,4.5,3.7432876,0.7567124366760254
25206,8119,2021-04-30,4.4,4.3330636,0.06693639755249059
25207,8119,2021-05-31,4.2,4.2927356,0.0927355766296385
25328,8121,2020-01-31,5.2,4.3491797,0.8508202552795412
25329,8121,2020-02-29,5.1,4.805704,0.2942958831787106
25330,8121,2020-03-31,5.1,4.76644,0.3335600852966305
25331,8121,2020-04-30,6.0,4.6272397,1.37276029586792
25332,8121,2020-05-31,6.4,4.967793,1.432207012176514
25333,8121,2020-06-30,6.5,4.8640842,1.635915756225586
25334,8121,2020-07-31,6.6,4.727902,1.872098064422607
25335,8121,2020-08-31,6.8,5.643335,1.1566651344299315
25336,8121,2020-09-30,6.5,5.358764,1.1412358283996582
25337,8121,2020-10-31,6.3,5.0423536,1.2576463699340819
25338,8121,2020-11-30,6.0,5.575152,0.4248480796813965
25339,8121,2020-12-31,6.0,5.4658694,0.5341305732727051
25340,8121,2021-01-31,6.4,5.2494116,1.150588417053223
25341,8121,2021-02-28,6.4,5.587189,0.8128108024597172
25342,8121,2021-03-31,6.4,5.575757,0.8242429733276371
25343,8121,2021-04-30,6.1,5.7233768,0.3766232490539547
25344,8121,2021-05-31,5.8,6.08181,0.2818099975585939
25465,8125,2020-01-31,3.1,6.1930532,3.0930532455444335
25466,8125,2020-02-29,3.1,6.2713757,3.1713756561279296
25467,8125,2020-03-31,3.1,2.8844965,0.21550354957580575
25468,8125,2020-04-30,3.6,2.7733178,0.8266821861267091
25469,8125,2020-05-31,3.9,2.663696,1.236303949356079
25470,8125,2020-06-30,3.9,3.2217104,0.6782895565032958
25471,8125,2020-07-31,4.0,3.0741305,0.9258694648742676
25472,8125,2020-08-31,4.2,2.96341,1.236590099334717
25473,8125,2020-09-30,4.1,3.4646676,0.6353324413299557
25474,8125,2020-10-31,3.9,3.242017,0.6579829692840575
25475,8125,2020-11-30,3.7,3.0766158,0.6233841896057131
25476,8125,2020-12-31,3.7,3.3821237,0.3178762912750246
25477,8125,2021-01-31,3.9,3.238643,0.6613570690155028
25478,8125,2021-02-28,4.0,3.1417515,0.8582484722137451
25479,8125,2021-03-31,3.8,3.6000676,0.19993238449096662
25480,8125,2021-04-30,3.7,3.632723,0.06727690696716326
25481,8125,2021-05-31,3.5,3.6226258,0.12262582778930664
25602,8126,2020-01-31,2.6,2.3362963,0.26370368003845224
25603,8126,2020-02-29,2.5,2.26172,0.2382800579071045
25604,8126,2020-03-31,2.5,2.216785,0.2832150459289551
25605,8126,2020-04-30,2.9,2.3074503,0.592549705505371
25606,8126,2020-05-31,3.1,2.2490792,0.8509207725524903
25607,8126,2020-06-30,3.2,2.3193672,0.8806328296661379
25608,8126,2020-07-31,3.4,2.726838,0.6731618881225585
25609,8126,2020-08-31,3.7,2.632023,1.0679769039154055
25610,8126,2020-09-30,3.7,2.492957,1.2070428848266603
25611,8126,2020-10-31,3.5,2.9050555,0.5949444770812988
25612,8126,2020-11-30,3.4,2.6992335,0.7007664680480956
25613,8126,2020-12-31,3.3,2.5930984,0.7069015979766844
25614,8126,2021-01-31,3.6,2.8640351,0.735964870452881
25615,8126,2021-02-28,3.5,2.7360442,0.76395583152771
25616,8126,2021-03-31,3.3,2.7479877,0.552012252807617
25617,8126,2021-04-30,3.1,3.1316252,0.03162517547607413
25618,8126,2021-05-31,3.0,3.0457728,0.04577279090881348
25739,8127,2020-01-31,3.0,3.112544,0.11254405975341797
25740,8127,2020-02-29,2.9,2.7298937,0.17010631561279288
25741,8127,2020-03-31,2.8,2.7143643,0.08563570976257306
25742,8127,2020-04-30,3.3,2.6598508,0.6401491641998289
25743,8127,2020-05-31,3.4,2.7534337,0.6465662956237792
25744,8127,2020-06-30,3.5,2.73907,0.760930061340332
25745,8127,2020-07-31,3.6,2.6952944,0.9047056198120118
25746,8127,2020-08-31,3.7,3.113535,0.5864650726318361
25747,8127,2020-09-30,3.7,2.9131424,0.7868575572967531
25748,8127,2020-10-31,3.4,2.6840336,0.7159663677215575
25749,8127,2020-11-30,3.4,3.0379052,0.3620947837829589
25750,8127,2020-12-31,3.4,3.0157187,0.384281301498413
25751,8127,2021-01-31,3.7,2.9106677,0.7893323421478273
25752,8127,2021-02-28,3.6,3.205457,0.3945430278778077
25753,8127,2021-03-31,3.5,3.1212015,0.3787984848022461
25754,8127,2021-04-30,3.4,3.1789534,0.22104659080505362
25755,8127,2021-05-31,3.3,3.3219895,0.021989536285400568
25876,8128,2020-01-31,3.1,3.3651843,0.2651843070983886
25877,8128,2020-02-29,3.1,3.4502938,0.35029377937316886
25878,8128,2020-03-31,3.1,2.7452898,0.35471019744873056
25879,8128,2020-04-30,3.5,2.5759873,0.9240126609802246
25880,8128,2020-05-31,3.8,2.4126298,1.3873701572418211
25881,8128,2020-06-30,3.8,3.0334265,0.7665734767913817
25882,8128,2020-07-31,3.8,2.8697526,0.9302473545074461
25883,8128,2020-08-31,4.0,2.7275054,1.2724945545196533
25884,8128,2020-09-30,3.8,3.213485,0.5865149974822996
25885,8128,2020-10-31,3.5,2.9672475,0.532752513885498
25886,8128,2020-11-30,3.4,2.8581977,0.5418023109436034
25887,8128,2020-12-31,3.4,3.1645277,0.23547234535217276
25888,8128,2021-01-31,3.9,3.1404562,0.7595438003540038
25889,8128,2021-02-28,3.8,3.051093,0.748906898498535
25890,8128,2021-03-31,3.7,3.47024,0.2297598838806154
25891,8128,2021-04-30,3.6,3.5035453,0.09645471572875985
25892,8128,2021-05-31,3.3,3.47519,0.17518992424011248
26013,8135,2020-01-31,4.4,3.7903793,0.6096207141876224
26014,8135,2020-02-29,4.4,3.7147899,0.6852101325988773
26015,8135,2020-03-31,4.4,3.647891,0.7521089553833011
26016,8135,2020-04-30,4.8,3.9353495,0.8646505355834959
26017,8135,2020-05-31,5.1,3.7196555,1.380344486236572
26018,8135,2020-06-30,5.1,3.7049432,1.3950568199157711
26019,8135,2020-07-31,5.2,4.45882,0.7411801338195803
26020,8135,2020-08-31,5.3,4.325249,0.9747508049011229
26021,8135,2020-09-30,5.3,4.201238,1.0987618446350096
26022,8135,2020-10-31,5.0,4.4892287,0.5107712745666504
26023,8135,2020-11-30,4.8,4.3186107,0.4813893318176268
26024,8135,2020-12-31,4.8,4.2598534,0.5401466369628904
26025,8135,2021-01-31,5.2,4.5280466,0.6719533920288088
26026,8135,2021-02-28,5.1,4.4415483,0.6584516525268551
26027,8135,2021-03-31,4.8,4.4538374,0.34616260528564435
26028,8135,2021-04-30,4.6,4.78681,0.1868099212646488
26029,8135,2021-05-31,4.4,4.7925515,0.3925515174865719
26150,8136,2020-01-31,3.1,4.83985,1.7398499488830566
26151,8136,2020-02-29,3.1,2.854923,0.24507699012756357
26152,8136,2020-03-31,3.0,2.827387,0.17261290550231934
26153,8136,2020-04-30,3.5,2.6940114,0.8059885501861572
26154,8136,2020-05-31,3.7,2.9012291,0.7987708568573
26155,8136,2020-06-30,3.9,2.8225048,1.077495241165161
26156,8136,2020-07-31,4.0,2.826505,1.1734950542449951
26157,8136,2020-08-31,4.2,3.420173,0.7798270702362062
26158,8136,2020-09-30,4.1,3.213778,0.8862219810485836
26159,8136,2020-10-31,3.8,2.9821897,0.8178103446960447
26160,8136,2020-11-30,3.7,3.3193343,0.3806657314300539
26161,8136,2020-12-31,3.6,3.2546751,0.34532485008239755
26162,8136,2021-01-31,3.9,3.1388078,0.761192226409912
26163,8136,2021-02-28,3.8,3.4011178,0.39888219833374006
26164,8136,2021-03-31,3.6,3.3254776,0.27452239990234384
26165,8136,2021-04-30,3.5,3.4027982,0.09720182418823242
26166,8136,2021-05-31,3.4,3.500486,0.10048589706420907
26287,8211,2020-01-31,4.7,3.6277335,1.0722665309906008
26288,8211,2020-02-29,4.6,3.7602556,0.8397444248199459
26289,8211,2020-03-31,4.4,4.43024,0.030240154266357067
26290,8211,2020-04-30,5.5,4.345323,1.154676914215088
26291,8211,2020-05-31,5.9,4.201166,1.6988338470458988
26292,8211,2020-06-30,6.0,4.8592377,1.1407623291015625
26293,8211,2020-07-31,6.0,4.6142306,1.3857693672180176
26294,8211,2020-08-31,6.2,4.369219,1.8307811737060549
26295,8211,2020-09-30,6.0,5.1803956,0.8196043968200684
26296,8211,2020-10-31,5.8,4.771818,1.0281818389892576
26297,8211,2020-11-30,6.0,4.620119,1.3798809051513672
26298,8211,2020-12-31,6.0,5.2684045,0.731595516204834
26299,8211,2021-01-31,6.4,4.9828777,1.4171222686767582
26300,8211,2021-02-28,6.2,4.7396107,1.4603893280029299
26301,8211,2021-03-31,6.1,5.4504967,0.6495033264160153
26302,8211,2021-04-30,5.8,5.59283,0.20716981887817365
26303,8211,2021-05-31,5.7,5.565688,0.13431186676025408
26424,8212,2020-01-31,4.3,3.9158762,0.38412384986877424
26425,8212,2020-02-29,4.2,3.85096,0.3490399837493898
26426,8212,2020-03-31,4.0,3.797641,0.20235896110534668
26427,8212,2020-04-30,4.9,3.8576834,1.042316579818726
26428,8212,2020-05-31,5.2,3.7196198,1.4803802490234377
26429,8212,2020-06-30,5.2,3.7099903,1.4900097370147707
26430,8212,2020-07-31,5.2,4.488188,0.711812210083008
26431,8212,2020-08-31,5.4,4.280466,1.1195339202880863
26432,8212,2020-09-30,5.3,4.130417,1.1695831298828123
26433,8212,2020-10-31,5.1,4.4636455,0.6363545417785641
26434,8212,2020-11-30,5.0,4.303355,0.6966447830200195
26435,8212,2020-12-31,5.0,4.2893643,0.7106356620788574
26436,8212,2021-01-31,5.3,4.513881,0.7861187934875487
26437,8212,2021-02-28,5.2,4.3393893,0.8606106758117678
26438,8212,2021-03-31,5.1,4.3355308,0.7644692420959469
26439,8212,2021-04-30,5.1,4.9779263,0.12207374572753871
26440,8212,2021-05-31,4.9,4.9426665,0.042666530609130504
26561,8215,2020-01-31,3.1,4.982725,1.882725143432617
26562,8215,2020-02-29,3.0,2.8101015,0.18989849090576172
26563,8215,2020-03-31,2.9,2.7534392,0.14656081199645987
26564,8215,2020-04-30,3.5,2.703773,0.796226978302002
26565,8215,2020-05-31,3.8,2.865832,0.9341679096221922
26566,8215,2020-06-30,3.9,2.8427367,1.0572632789611816
26567,8215,2020-07-31,4.0,2.7951908,1.2048091888427734
26568,8215,2020-08-31,4.1,3.3695393,0.7304607391357418
26569,8215,2020-09-30,4.0,3.1560488,0.8439512252807617
26570,8215,2020-10-31,3.8,2.913035,0.8869650840759276
26571,8215,2020-11-30,3.7,3.2962132,0.4037868499755861
26572,8215,2020-12-31,3.6,3.2409952,0.359004831314087
26573,8215,2021-01-31,3.9,3.0880892,0.8119107723236083
26574,8215,2021-02-28,3.8,3.3289113,0.47108869552612287
26575,8215,2021-03-31,3.8,3.2796984,0.5203016281127928
26576,8215,2021-04-30,3.6,3.383108,0.21689209938049325
26577,8215,2021-05-31,3.4,3.6112666,0.21126661300659189
26698,8216,2020-01-31,3.3,3.692859,0.392858934402466
26699,8216,2020-02-29,3.3,3.7618432,0.4618432044982912
26700,8216,2020-03-31,3.2,2.9689739,0.2310261249542238
26701,8216,2020-04-30,3.7,2.8100722,0.8899278163909914
26702,8216,2020-05-31,4.0,2.7040997,1.2959003448486328
26703,8216,2020-06-30,4.0,3.2537796,0.7462203502655029
26704,8216,2020-07-31,4.0,3.1076298,0.8923702239990234
26705,8216,2020-08-31,4.1,2.9621205,1.1378794670104977
26706,8216,2020-09-30,4.1,3.4068723,0.6931277275085446
26707,8216,2020-10-31,4.0,3.1363115,0.8636884689331055
26708,8216,2020-11-30,3.9,3.0468736,0.8531264305114745
26709,8216,2020-12-31,3.9,3.5287056,0.3712944030761718
26710,8216,2021-01-31,4.2,3.408503,0.7914969444274904
26711,8216,2021-02-28,4.2,3.290858,0.9091419696807863
26712,8216,2021-03-31,4.0,3.7430205,0.25697946548461914
26713,8216,2021-04-30,3.9,3.783179,0.11682095527648917
26714,8216,2021-05-31,3.8,3.7712708,0.028729248046874822
26835,8221,2020-01-31,4.4,3.925505,0.47449507713317907
26836,8221,2020-02-29,4.3,3.7918444,0.5081556320190428
26837,8221,2020-03-31,4.3,3.7994874,0.500512647628784
26838,8221,2020-04-30,5.0,4.050869,0.9491310119628906
26839,8221,2020-05-31,5.1,3.9038262,1.1961737632751461
26840,8221,2020-06-30,5.2,3.904475,1.2955250263214113
26841,8221,2020-07-31,5.4,4.5330896,0.8669103622436527
26842,8221,2020-08-31,5.7,4.485559,1.2144410133361818
26843,8221,2020-09-30,5.5,4.4027085,1.0972914695739746
26844,8221,2020-10-31,5.3,4.7749367,0.5250633239746092
26845,8221,2020-11-30,5.2,4.5556707,0.6443292617797853
26846,8221,2020-12-31,5.1,4.4611797,0.6388202667236325
26847,8221,2021-01-31,5.4,4.6607804,0.7392195701599125
26848,8221,2021-02-28,5.3,4.527366,0.7726338386535643
26849,8221,2021-03-31,5.2,4.5361953,0.6638047218322756
26850,8221,2021-04-30,5.2,5.030184,0.16981620788574237
26851,8221,2021-05-31,5.1,4.921946,0.17805395126342738
26972,8222,2020-01-31,6.2,5.03175,1.168249797821045
26973,8222,2020-02-29,6.1,5.27617,0.8238302230834957
26974,8222,2020-03-31,6.0,5.2140226,0.7859773635864258
26975,8222,2020-04-30,7.0,5.113458,1.8865418434143066
26976,8222,2020-05-31,7.4,5.8749075,1.5250925064086918
26977,8222,2020-06-30,7.5,5.7464447,1.7535552978515625
26978,8222,2020-07-31,7.4,5.5125375,1.8874625205993656
26979,8222,2020-08-31,7.8,6.396737,1.4032629013061522
26980,8222,2020-09-30,7.9,6.1721754,1.7278245925903324
26981,8222,2020-10-31,7.7,5.8951964,1.8048035621643068
26982,8222,2020-11-30,7.4,6.763768,0.6362318038940433
26983,8222,2020-12-31,7.3,6.57646,0.7235401153564451
