date,ground_truth,pred,ags5
2019-04-01,4.0,3.55416530409632,01060
2019-05-01,4.0,3.6269414769465618,01060
2019-06-01,4.0,3.8719430509306543,01060
2019-07-01,4.2,4.306703279266766,01060
2019-08-01,4.1,4.266263600679504,01060
2019-09-01,4.0,4.095684937842092,01060
2019-10-01,4.0,4.178448533077052,01060
2019-11-01,4.0,4.003420304776247,01060
2019-12-01,4.1,3.859928750015091,01060
2018-01-01,6.0,5.958037725695277,01061
2018-02-01,5.9,6.003459538161834,01061
2018-03-01,5.8,5.600282536413866,01061
2018-04-01,5.7,5.670896570352703,01061
2018-05-01,5.5,5.5748360687063325,01061
2018-06-01,5.3,5.581763439338323,01061
2018-07-01,5.7,5.493745037354736,01061
2018-08-01,5.8,5.350997182470166,01061
2018-09-01,5.5,5.390895639170018,01061
2018-10-01,5.3,5.746761150922353,01061
2018-11-01,5.2,5.720420460212043,01061
2018-12-01,5.2,6.116693856944082,01061
2019-01-01,5.6,5.823509302478489,01061
2019-02-01,5.3,6.1005960782355295,01061
2019-03-01,5.4,5.729508692013206,01061
2019-04-01,5.1,5.666901572542284,01061
2019-05-01,5.2,5.4282411678867,01061
2019-06-01,5.0,5.84261074432949,01061
2019-07-01,5.1,5.984214921517128,01061
2019-08-01,5.1,5.4613442648287895,01061
2019-09-01,4.8,5.913279609377983,01061
2019-10-01,4.9,4.383618499979996,01061
2019-11-01,4.6,4.314967650349441,01061
2019-12-01,4.7,4.685601448915148,01061
2018-01-01,3.5,3.620654252193772,01062
2018-02-01,3.4,3.490078327729425,01062
2018-03-01,3.3,3.5781212971700738,01062
2018-04-01,3.3,3.21936004873774,01062
2018-05-01,3.1,3.0369878633556207,01062
2018-06-01,3.0,2.969128232751167,01062
2018-07-01,3.3,3.1655375015267504,01062
2018-08-01,3.3,3.0682799777331153,01062
2018-09-01,3.0,2.9644523143092685,01062
2018-10-01,3.1,3.185617886116021,01062
2018-11-01,3.0,3.021287601874143,01062
2018-12-01,2.9,3.067402727632346,01062
2019-01-01,3.2,3.1845020798709016,01062
2019-02-01,3.1,3.4325423456043387,01062
2019-03-01,3.1,3.415348083511315,01062
2019-04-01,3.0,2.7920278854526495,01062
2019-05-01,3.0,2.6628285574998527,01062
2019-06-01,3.0,2.6569517572486174,01062
2019-07-01,3.1,3.495500296839203,01062
2019-08-01,3.1,3.1942052722506014,01062
2019-09-01,3.0,3.066470417479235,01062
2019-10-01,3.0,2.7784185993291564,01062
2019-11-01,3.0,2.5636029929772137,01062
2019-12-01,3.1,2.6863609393555326,01062
2018-01-01,5.7,5.764636634555369,03101
2018-02-01,5.6,5.739827035045257,03101
2018-03-01,5.6,5.591301015501923,03101
2018-04-01,5.5,5.3435386528457816,03101
2018-05-01,5.3,5.342590011120752,03101
2018-06-01,5.3,5.224862857108494,03101
2018-07-01,5.5,5.434615302655407,03101
2018-08-01,5.4,5.348492712678661,03101
2018-09-01,5.2,5.195471353845089,03101
2018-10-01,5.0,5.195858338491463,03101
2018-11-01,4.9,4.988330362534643,03101
2018-12-01,4.9,5.137539468223505,03101
2019-01-01,5.3,5.287188713438753,03101
2019-02-01,5.2,5.208859505486174,03101
2019-03-01,5.0,5.1666609829524175,03101
