ags5,date,ground_truth,pred,error
5762,2019-02-28,4.0,4.068752965340817,0.06875296534081698
5762,2019-03-31,3.9,3.9792334069076523,0.07923340690765235
5762,2019-04-30,3.7,3.7057226460118677,0.00572264601186756
5762,2019-05-31,3.6,3.552116396686872,0.04788360331312802
5762,2019-06-30,3.5,3.4993588411032306,0.0006411588967694115
5762,2019-07-31,3.7,3.6154724057946863,0.08452759420531386
5762,2019-08-31,3.9,3.616823469319853,0.28317653068014703
5762,2019-09-30,3.5,3.4391565657325183,0.06084343426748173
5762,2019-10-31,3.6,3.409788717244895,0.19021128275510524
5762,2019-11-30,3.5,3.383050740015164,0.11694925998483585
5762,2019-12-31,3.6,3.502937767934816,0.09706223206518416
5766,2018-01-31,6.6,6.641354549519949,0.04135454951994966
5766,2018-02-28,6.5,6.702639165338227,0.20263916533822712
5766,2018-03-31,6.3,6.567720372057253,0.2677203720572532
5766,2018-04-30,6.2,6.130673265914069,0.06932673408593093
5766,2018-05-31,6.0,5.9505880216533615,0.04941197834663846
5766,2018-06-30,5.9,5.88073908308001,0.019260916919990656
5766,2018-07-31,6.0,6.039656975365789,0.03965697536578894
5766,2018-08-31,6.1,6.057471250950163,0.04252874904983628
5766,2018-09-30,5.9,5.8281764141974834,0.07182358580251691
5766,2018-10-31,5.7,5.8130018783993656,0.11300187839936537
5766,2018-11-30,5.6,5.761348238771098,0.16134823877109827
5766,2018-12-31,5.7,5.894053146767981,0.19405314676798113
5766,2019-01-31,6.1,6.000966291872255,0.09903370812774437
5766,2019-02-28,6.1,6.026734899044549,0.07326510095545036
5766,2019-03-31,6.0,5.888532598816625,0.11146740118337473
5766,2019-04-30,5.8,5.860867729738585,0.06086772973858512
5766,2019-05-31,5.7,5.699870484191736,0.00012951580826392473
5766,2019-06-30,5.7,5.632388890115563,0.06761110988443697
5766,2019-07-31,5.9,5.827620025701941,0.07237997429805976
5766,2019-08-31,5.9,5.869885857273056,0.030114142726944237
5766,2019-09-30,5.8,5.661037373734105,0.1389626262658945
5766,2019-10-31,5.6,5.707100557579023,0.10710055757902293
5766,2019-11-30,5.6,5.655478207294643,0.05547820729464359
5766,2019-12-31,5.7,5.779505820786073,0.07950582078607304
5770,2018-01-31,5.0,5.039122625086981,0.039122625086981166
5770,2018-02-28,5.0,5.045454018153787,0.045454018153787246
5770,2018-03-31,4.9,4.922962594340232,0.022962594340231846
5770,2018-04-30,4.9,4.783433252018878,0.1165667479811221
5770,2018-05-31,4.6,4.658512862335942,0.05851286233594255
5770,2018-06-30,4.6,4.582522468794308,0.0174775312056914
5770,2018-07-31,4.7,4.743850231764467,0.04385023176446712
5770,2018-08-31,4.7,4.747662674360531,0.04766267436053084
5770,2018-09-30,4.6,4.6153598601634975,0.015359860163497885
5770,2018-10-31,4.4,4.487649685836437,0.0876496858364364
5770,2018-11-30,4.4,4.443332455814741,0.04333245581474099
5770,2018-12-31,4.4,4.476953711646567,0.07695371164656706
5770,2019-01-31,4.7,4.686533179413944,0.013466820586056194
5770,2019-02-28,4.8,4.70356890552059,0.09643109447941
5770,2019-03-31,4.7,4.589169267009936,0.11083073299006418
5770,2019-04-30,4.6,4.620902945818778,0.020902945818778385
5770,2019-05-31,4.6,4.475677115798935,0.12432288420106463
5770,2019-06-30,4.6,4.42271463606546,0.17728536393453975
5770,2019-07-31,4.8,4.6939051562353855,0.10609484376461431
5770,2019-08-31,4.9,4.718883391210137,0.18111660878986324
5770,2019-09-30,4.7,4.584433133088894,0.11556686691110585
5770,2019-10-31,4.7,4.605388115113412,0.09461188488658845
5770,2019-11-30,4.7,4.560220268631233,0.1397797313687672
5770,2019-12-31,4.7,4.598660111086029,0.10133988891397117
5774,2018-01-31,5.5,5.61074196299177,0.11074196299176986
5774,2018-02-28,5.4,5.5715222866640275,0.17152228666402713
5774,2018-03-31,5.2,5.490679984902599,0.2906799849025985
5774,2018-04-30,5.1,5.089261397711207,0.010738602288792976
5774,2018-05-31,4.9,4.903749815014936,0.0037498150149355425
5774,2018-06-30,4.9,4.835011376443365,0.06498862355663526
5774,2018-07-31,5.1,5.06419374626565,0.03580625373434998
5774,2018-08-31,5.3,5.105664381122886,0.1943356188771137
5774,2018-09-30,5.1,4.867003367941683,0.23299663205831678
5774,2018-10-31,5.0,5.0076382079067745,0.007638207906774497
5774,2018-11-30,4.8,4.937326518085455,0.13732651808545526
5774,2018-12-31,4.8,5.028709280685162,0.2287092806851625
5774,2019-01-31,5.3,5.157034377523944,0.14296562247605582
5774,2019-02-28,5.2,5.122527126647251,0.07747287335274944
5774,2019-03-31,5.1,5.036249028510174,0.06375097148982523
5774,2019-04-30,4.9,4.9708763993426635,0.0708763993426631
5774,2019-05-31,4.8,4.790461668274169,0.009538331725830851
5774,2019-06-30,4.7,4.730275007058997,0.03027500705899655
5774,2019-07-31,4.9,4.880401393921749,0.019598606078250924
5774,2019-08-31,5.2,4.93037618604463,0.26962381395536994
5774,2019-09-30,4.9,4.6980584022130305,0.20194159778696985
5774,2019-10-31,4.9,4.821931685682337,0.07806831431766348
5774,2019-11-30,4.8,4.728762968412981,0.07123703158701922
5774,2019-12-31,4.9,4.800718957783966,0.09928104221603462
5911,2018-01-31,9.4,9.50256379948667,0.10256379948666883
5911,2018-02-28,9.3,9.464514105390586,0.16451410539058564
5911,2018-03-31,9.2,9.435757965132591,0.23575796513259206
5911,2018-04-30,9.0,9.179091787009755,0.1790917870097548
5911,2018-05-31,8.9,9.082954902476624,0.18295490247662372
5911,2018-06-30,8.9,9.11061868746829,0.2106186874682905
5911,2018-07-31,9.1,9.126283623102637,0.02628362310263732
5911,2018-08-31,9.1,9.131687513242076,0.03168751324207619
5911,2018-09-30,8.8,8.820950902204672,0.020950902204670996
5911,2018-10-31,8.4,8.610923477762666,0.21092347776266607
5911,2018-11-30,8.3,8.559755092406265,0.25975509240626415
5911,2018-12-31,8.1,8.472860302638814,0.37286030263881464
5911,2019-01-31,8.5,8.417946668406447,0.08205333159355277
5911,2019-02-28,8.3,8.341172812594738,0.04117281259473771
5911,2019-03-31,8.4,8.2707834642598,0.1292165357402002
5911,2019-04-30,8.4,8.287723496003762,0.11227650399623812
5911,2019-05-31,8.5,8.193041774204927,0.30695822579507315
5911,2019-06-30,8.5,8.206260911259715,0.29373908874028487
5911,2019-07-31,8.8,8.698592188298468,0.10140781170153268
5911,2019-08-31,8.9,8.69985026443118,0.20014973556881976
5911,2019-09-30,8.5,8.411355230844688,0.08864476915531228
5911,2019-10-31,8.4,8.227679648669925,0.17232035133007528
5911,2019-11-30,8.1,8.158624449356155,0.05862444935615585
5911,2019-12-31,8.2,8.025431591175153,0.1745684088248467
5913,2018-01-31,10.7,10.71929417364618,0.019294173646180468
5913,2018-02-28,10.8,10.757396843977588,0.04260315602241249
5913,2018-03-31,10.6,10.678723803570184,0.07872380357018471
5913,2018-04-30,10.6,10.55608166136101,0.043918338638990306
5913,2018-05-31,10.2,10.281355185843225,0.08135518584322554
5913,2018-06-30,10.1,10.225841306484025,0.12584130648402514
5913,2018-07-31,10.2,10.194162634973319,0.00583736502668053
5913,2018-08-31,10.4,10.189662402777483,0.21033759722251766
5913,2018-09-30,10.1,9.988415400675947,0.11158459932405229
5913,2018-10-31,9.8,9.917577144008897,0.11757714400889618
5913,2018-11-30,9.8,9.685351777704113,0.11464822229588734
5913,2018-12-31,9.8,9.574481447381153,0.22551855261884768
5913,2019-01-31,10.3,10.285519284763271,0.014480715236729225
5913,2019-02-28,10.2,10.347740058678138,0.14774005867813855
5913,2019-03-31,10.1,10.233329010690664,0.13332901069066416
5913,2019-04-30,9.9,10.053980064322307,0.15398006432230638
